;lon,lat,descr
4.48007, 51.57507, "552 - RM - A17 -  Rijksweg 17"
4.46689, 51.57818, "553 - RM - 39 Roosendaalsebaan"
4.9304, 50.96948, "348 - RM - Schraansstraat"
5.03832, 50.97284, "353 - RM - Leuvensteenweg"
5.05524, 50.99277, "361 - RM - Schoonhaerde"
4.6271, 51.00626, "371 - RM - Kempenlaan"
4.63821, 51.00767, "373 -,RM - Putsebaan"
4.75329, 51.025, "387 - RM - Schrieksesteenweg"
4.86266, 51.0438, "399 - RM - Aarschootsteenweg2"
4.92956, 51.05999, "407 - RM - Diestebaan"
4.82149, 51.06786, "409 - RM - Laermanstraat"
4.95188, 51.08312, "415 - RM - Grootesteenweg"
4.91789, 51.09982, "425 - RM - Gldensporenlaan"
4.89509, 51.10327, "427 - RM - Geneide"
4.67415, 51.10539, "430 -RM - Bosstraat"
4.66454, 51.11913, "435 - RM - Pastorijstraat"
4.63677, 51.2171, "502 - RM - A21 - dir anvers"
4.71692, 51.24376, "518 - RM - A21"
5.03089, 51.29661, "528 - RM - N18"
4.9322, 51.29775, "530 - RM - A21"
4.74459, 51.50936, "549 - RM - A16/E19"
4.80017, 51.53768, "550 - RM - A27/A58/E312"
5.43259, 50.19971, "005 - 55 Rue De La Roche"
5.10541, 50.34874, "008 - RM - 23 Chaussée D' Andenne"
5.30151, 50.5731, "071 - RM - Rue Rochamps"
5.30359, 50.57492, "075 - RM - Rue petit rivage"
5.46508, 50.87951, "281 - RM - A13/E313"
5.27365, 50.89839, "304 - RM - Onze lievevrouw straat"
5.25812, 50.90891, "309 - RM - Alkenstraat"
5.35447, 50.90976, "311 - RM - Luikersteenweg"
5.25635, 50.91008, "312 - RM - Alkenstraat"
5.25374, 50.91836, "318 - RM - Hasseltsedreef"
5.31882, 50.93583, "331 - RM - Kurigersteenweg"
5.40775, 50.93599, "332 - RM - Boudewijnlaan"
5.40101, 50.93628, "333 - RM - Boudewijnlaan"
5.32611, 50.9428, "336 - RM - R71"
5.35183, 50.95754, "344 - RM - Kempishesteenweg"
5.06604, 50.97448, "354 - RM - Halensbaan"
5.50203, 50.99182, "360 - RM - A2/E314"
5.53353, 50.99392, "362 - RM - André Dumontlaan"
5.39118, 51.01261, "381 - RM - A2/E314 dir bxl"
5.37737, 51.03473, "394 - RM - N7"
5.57298, 50.53658, "055 - RM - Méry avenue d'esneux dir.esneux"
5.58936, 50.55017, "060 - RM - Esneux rue simonis dir.esneux"
5.85962, 50.55712, "061 - RM - inconnu   "
5.85198, 50.5802, "079 - RM - Inconnu"
5.72231, 50.63268, "106 - RM - Rue De Heuseux, Micheroux (Luik) - (0/0)"
5.6943, 50.67658, "127 - RM - 14, 17 Rue De Barchon"
5.93103, 50.67684, "129 - RM - Inconnu      "
5.6963, 50.68544, "133 - RM - 79, 82 Route De Housse"
5.57793, 50.69786, "139 - RM - 72 Rue Albert Ier"
5.68891, 50.71561, "142 - RM - 71, 108 Chaussée D' Argenteau"
5.6927, 50.71955, "145 - RM - 262 Rue De Jupille"
5.66947, 50.84172, "230 - RM - 135, 246 Tongerseweg"
5.65345, 50.85696, "245 - RM - Via Regia"
5.67829, 50.85879, "250,- RM - Cabergerweg"
5.6175, 50.96264, "346 - RM - A2/E314"
5.56636, 50.98695, "359 - RM - Europalaan"
5.84742, 50.99681, "363 - RM - Bergerweg"
5.85115, 50.99806, "364 - RM - 61 Bergerweg"
5.80649, 51.01724, "383 - RM - A2/E25 Rijksweg A2"
5.81651, 51.02708, "389 - RM - 14 Sittarderweg"
5.29606, 51.03892, "397 - RM - Teutenweg"
5.2206, 51.07055, "412 - RM - Koolmijnlaan"
5.21233, 51.07318, "413 - RM - Beverlossesteenweg"
5.2245, 51.09052, "420 - RM - Heppensesteenweg"
5.26816, 51.09146, "421 - RM - Boskanstraat"
5.26516, 51.10446, "429 - RM - Corsepelsestraat"
5.17513, 51.10567, "431 - RM - Olmensesteenweg"
5.15363, 51.13738, "443 - RM - Veldstraat"
5.17565, 51.18025, "462 - RM - Rijsberg"
5.1107, 51.19046, "467 - RM - Kerlandse zielen"
5.14518, 51.20053, "480 - RM - Zuidering"
5.21156, 51.20791, "489 - RM - N71"
5.3022, 51.23089, "512 - RM - 20 Klachtloopstraat"
5.1888, 51.3125, "536 - RM - A21/E34"
5.06711, 51.31722, "537 - RM - Bergen"
5.07109, 51.321, "538 - RM - Bergen"
5.07676, 51.32247, "539 - RM - Bergen"
5.08236, 51.32521, "540 - RM - Schutterstraat"
5.08444, 51.32596, "541 - RM - Schutterstraat"
5.08837, 51.32641, "542 - RM - Hokken"
5.31106, 51.21049, "493 - RM - Kattenbos"
5.31867, 51.22754, "508 - RM - 22, 25 Norbert Neeckxlaan"
5.32459, 51.22629, "505 - RM - 51, 54 Norbert Neeckxlaan"
5.35249, 51.04348, "398 - RM - Lilo steenweg"
5.36463, 51.15814, "454 - RM - Eindhovensebaan"
5.3697, 51.22637, "506 - RM - 124, 125 Luikersteenweg"
5.37319, 51.10305, "426 - RM - 150, 173 Hasseltsebaan"
5.3806, 51.04677, "401 - RM - N7"
5.38178, 51.05114, "403 - RM - N7"
5.41576, 51.0927, "423 - RM - Helchterensedijk"
5.42608, 51.10446, "428 - RM - 1, 10 Helchterensedijk"
5.44102, 51.21701, "501 - RM - 96, 147 Boseind"
5.44754, 51.20239, "482 - RM - 126, 135 Herent"
5.50165, 51.19055, "468 - RM - 71, 120 Steenweg Op Kleine Brogel"
5.50216, 51.24541, "521 - RM - 187 Bosstraat"
5.53793, 51.23037, "511 - RM - 47, 70 'T Lo"
5.53905, 51.23167, "513 - RM - 47, 70 'T Lo"
5.54469, 51.24741, "522 - RM - 34, 37 Stationsstraat"
5.54719, 51.24408, "520 - RM - 94, 101 Stationsstraat"
5.57577, 51.13945, "445 - RM - 80, 87 Peerderbaan"
