;lon,lat,descr
2.86198, 51.20862, "RF - 50KMH - 0443"
2.86314, 51.20401, "RF - 50KMH - 0217"
2.8635, 51.20435, "RF - 50KMH - 0221"
2.87857, 51.03151, "RF - 50KMH - 0017"
2.88571, 51.21416, "RF - 50KMH - 0049"
2.88701, 51.21494, "RF - 50KMH - 0031"
2.89061, 51.2166, "RF - 50KMH - 0483"
2.89642, 51.21894, "RF - 50KMH - 0068"
2.90257, 51.19931, "RF - 50KMH - 0002"
2.90285, 51.20131, "RF - 50KMH - 0229"
2.90448, 51.2142, "RF - 50KMH - 0347"
3.09163, 51.11203, "RF - 50KMH - 0202"
3.12094, 51.30955, "RF - 50KMH - 0033"
3.12103, 51.31015, "RF - 50KMH - 0218"
3.12179, 51.30992, "RF - 50KMH - 0208"
3.14271, 51.30376, "RF - 50KMH - 0317"
3.14334, 51.30348, "RF - 50KMH - 0222"
3.16535, 51.1016, "RF - 50KMH - 0016"
3.16672, 51.12426, "RF - 50KMH - 0022"
3.18112, 51.1972, "RF - 50KMH - 0163"
3.18189, 51.19749, "RF - 50KMH - 0184"
3.19197, 51.2942, "RF - 50KMH - 0190"
3.19215, 51.29372, "RF - 50KMH - 0026"
3.19578, 51.15003, "RF - 50KMH - 0212"
3.20563, 51.22984, "RF - 50KMH - 0011"
3.20602, 51.22912, "RF - 50KMH - 0045"
3.2085, 51.20345, "RF - 50KMH - 0030"
3.20871, 51.20393, "RF - 50KMH - 0207"
3.20897, 51.20397, "RF - 50KMH - 0365"
3.21433, 51.21218, "RF - 50KMH - 0096"
3.21444, 51.21146, "RF - 50KMH - 0023"
3.21476, 51.19876, "RF - 50KMH - 0131"
3.2162, 51.21491, "RF - 50KMH - 0320"
3.21656, 51.21571, "RF - 50KMH - 0387"
3.5692, 51.18304, "RF - 50KMH - 0009"
3.57512, 51.18017, "RF - 50KMH - 0044"
3.57594, 51.17993, "RF - 50KMH - 0354"
3.69441, 51.05636, "RF - 50KMH - 0012"
3.69535, 51.05603, "RF - 50KMH - 0367"
3.69883, 51.11087, "RF - 50KMH - 0292"
3.69954, 51.11073, "RF - 50KMH - 0206"
3.70895, 51.06517, "RF - 50KMH - 0203"
3.71861, 51.04219, "RF - 50KMH - 0205"
3.71951, 51.04186, "RF - 50KMH - 0272"
3.72669, 51.08828, "RF - 50KMH - 0355"
3.72674, 51.08883, "RF - 50KMH - 0368"
3.73061, 51.08338, "RF - 50KMH - 0380"
3.73762, 51.07394, "RF - 50KMH - 0381"
3.73839, 51.0743, "RF - 50KMH - 0344"
3.74062, 51.05184, "RF - 50KMH - 0350"
3.74124, 51.05157, "RF - 50KMH - 0010"
3.74886, 51.06163, "RF - 50KMH - 0312"
3.74889, 51.06139, "RF - 50KMH - 0291"
3.80952, 51.20226, "RF - 50KMH - 0231"
3.80993, 51.20258, "RF - 50KMH - 0232"
3.98305, 51.11101, "RF - 50KMH - 0313"
3.9835, 51.11132, "RF - 50KMH - 0326"
4.20517, 50.46543, "RF - 50KMH - 0043"
4.16328, 50.48394, "RF - 50KMH - 0413"
4.20221, 50.48993, "RF - 50KMH - 0414"
4.35943, 50.63703, "RF - 50KMH - 0459"
4.36756, 50.64628, "RF - 50KMH - 0455"
4.18728, 50.67414, "RF - 50KMH - 0450"
4.18738, 50.67447, "RF - 50KMH - 0449"
4.3967, 50.7329, "RF - 50KMH - 0411"
4.38272, 50.77574, "RF - 50KMH - 0394"
4.38237, 50.77601, "RF - 50KMH - 0242"
4.11899, 50.77776, "RF - 50KMH - 0248"
4.11867, 50.77787, "RF - 50KMH - 0048"
4.11945, 50.77792, "RF - 50KMH - 0194"
4.11905, 50.77811, "RF - 50KMH - 0180"
4.38131, 50.78089, "RF - 50KMH - 0241"
4.38068, 50.78119, "RF - 50KMH - 0008"
4.408, 50.79527, "RF - 50KMH - 0471"
4.28864, 50.80169, "RF - 50KMH - 0238"
4.28844, 50.8022, "RF - 50KMH - 0025"
4.3837, 50.80941, "RF - 50KMH - 0271"
4.38281, 50.80965, "RF - 50KMH - 0015"
4.346, 50.81017, "RF - 50KMH - 0239"
4.34574, 50.81059, "RF - 50KMH - 0382"
4.36217, 50.81128, "RF - 50KMH - 0305"
4.31561, 50.81136, "RF - 50KMH - 0359"
4.38855, 50.82183, "RF - 50KMH - 0295"
4.38866, 50.8223, "RF - 50KMH - 0391"
4.36811, 50.82347, "RF - 50KMH - 0430"
4.36766, 50.82352, "RF - 50KMH - 0429"
4.30928, 50.82357, "RF - 50KMH - 0327"
4.26221, 50.84373, "RF - 50KMH - 0484"
4.28253, 50.84551, "RF - 50KMH - 0377"
4.29066, 50.87072, "RF - 50KMH - 0401"
4.29107, 50.87102, "RF - 50KMH - 0332"
4.29471, 50.83724, "RF - 50KMH - 0247"
4.29607, 50.83716, "RF - 50KMH - 0417"
4.30172, 50.8529, "RF - 50KMH - 0306"
4.30175, 50.85308, "RF - 50KMH - 0193"
4.30862, 50.8239, "RF - 50KMH - 0235"
4.3093, 50.82422, "RF - 50KMH - 0245"
4.31129, 50.85895, "RF - 50KMH - 0176"
4.31182, 50.85912, "RF - 50KMH - 0175"
4.31194, 50.85869, "RF - 50KMH - 0279"
4.31241, 50.85886, "RF - 50KMH - 0177"
4.31662, 50.86241, "RF - 50KMH - 0014"
4.31722, 50.86355, "RF - 50KMH - 0322"
4.32292, 50.8705, "RF - 50KMH - 0435"
4.33906, 50.84457, "RF - 50KMH - 0431"
4.35738, 50.86825, "RF - 50KMH - 0440"
4.38309, 50.85102, "RF - 50KMH - 0152"
4.38543, 50.8665, "RF - 50KMH - 0467"
4.3855, 50.86591, "RF - 50KMH - 0466"
4.3865, 50.86316, "RF - 50KMH - 0465"
4.3874, 50.85216, "RF - 50KMH - 0311"
4.38787, 50.85246, "RF - 50KMH - 0196"
4.39701, 50.82643, "RF - 50KMH - 0447"
4.39712, 50.82609, "RF - 50KMH - 0448"
4.40105, 50.82801, "RF - 50KMH - 0249"
4.40124, 50.82862, "RF - 50KMH - 0265"
4.40445, 50.83207, "RF - 50KMH - 0398"
4.10562, 50.91335, "RF - 50KMH - 0156"
4.10633, 51.03242, "RF - 50KMH - 0178"
4.10686, 51.03288, "RF - 50KMH - 0399"
4.10716, 51.03281, "RF - 50KMH - 0195"
4.10721, 51.03216, "RF - 50KMH - 0254"
4.10766, 51.03273, "RF - 50KMH - 0281"
4.11135, 50.91258, "RF - 50KMH - 0173"
4.11229, 50.91268, "RF - 50KMH - 0174"
4.11229, 51.01767, "RF - 50KMH - 0308"
4.11287, 51.01729, "RF - 50KMH - 0257"
4.15768, 50.91817, "RF - 50KMH - 0251"
4.15771, 50.91858, "RF - 50KMH - 0233"
4.17004, 50.94278, "RF - 50KMH - 0351"
4.17067, 50.94238, "RF - 50KMH - 0289"
4.1901, 50.9165, "RF - 50KMH - 0290"
4.19694, 50.91145, "RF - 50KMH - 0263"
4.21905, 50.90047, "RF - 50KMH - 0318"
4.21908, 50.90029, "RF - 50KMH - 0264"
4.26923, 51.13035, "RF - 50KMH - 0342"
4.31654, 50.87796, "RF - 50KMH - 0191"
4.31662, 50.88289, "RF - 50KMH - 0336"
4.31729, 50.87776, "RF - 50KMH - 0277"
4.32447, 50.87169, "RF - 50KMH - 0436"
4.35511, 50.88089, "RF - 50KMH - 0324"
4.35552, 50.88047, "RF - 50KMH - 0244"
4.36853, 50.89168, "RF - 50KMH - 0197"
4.37763, 50.87355, "RF - 50KMH - 0337"
4.3802, 50.87237, "RF - 50KMH - 0315"
4.38158, 50.92973, "RF - 50KMH - 0343"
4.38226, 50.92969, "RF - 50KMH - 0099"
4.14159, 51.17614, "RF - 50KMH - 0134"
4.14774, 51.15378, "RF - 50KMH - 0158"
4.14798, 51.16002, "RF - 50KMH - 0345"
4.14846, 51.15413, "RF - 50KMH - 0159"
4.14915, 51.15994, "RF - 50KMH - 0160"
4.15968, 51.15805, "RF - 50KMH - 0378"
4.16024, 51.15856, "RF - 50KMH - 0353"
4.26966, 51.13072, "RF - 50KMH - 0157"
4.38456, 51.20795, "RF - 50KMH - 0358"
4.38484, 51.20835, "RF - 50KMH - 0333"
4.39106, 51.18457, "RF - 50KMH - 0098"
4.39115, 51.21318, "RF - 50KMH - 0151"
4.39118, 51.18409, "RF - 50KMH - 0161"
4.39131, 51.21357, "RF - 50KMH - 0340"
4.39386, 51.18772, "RF - 50KMH - 0162"
4.39425, 51.18817, "RF - 50KMH - 0296"
4.39533, 51.2184, "RF - 50KMH - 0362"
4.39561, 51.21919, "RF - 50KMH - 0404"
4.39621, 51.18969, "RF - 50KMH - 0297"
4.39658, 51.19033, "RF - 50KMH - 0095"
4.39712, 51.22103, "RF - 50KMH - 0346"
4.39721, 51.22146, "RF - 50KMH - 0135"
4.40226, 51.19412, "RF - 50KMH - 0339"
4.4025, 51.19404, "RF - 50KMH - 0007"
4.40271, 51.19476, "RF - 50KMH - 0179"
4.41307, 51.23046, "RF - 50KMH - 0034"
4.41343, 51.23061, "RF - 50KMH - 0129"
4.41402, 51.22761, "RF - 50KMH - 0130"
4.41441, 51.22727, "RF - 50KMH - 0006"
4.41447, 51.22643, "RF - 50KMH - 0032"
4.41487, 51.22601, "RF - 50KMH - 0114"
4.60681, 50.44281, "RF - 50KMH - 0439"
4.61809, 50.52325, "RF - 50KMH - 0438"
4.82053, 50.62536, "RF - 50KMH - 0416"
4.56325, 50.65587, "RF - 50KMH - 0428"
4.56893, 50.66933, "RF - 50KMH - 0388"
4.57305, 50.67947, "RF - 50KMH - 0470"
4.57216, 50.68195, "RF - 50KMH - 0469"
4.68747, 50.68946, "RF - 50KMH - 0406"
4.88413, 50.69202, "RF - 50KMH - 0122"
4.93388, 50.73278, "RF - 50KMH - 0005"
4.68644, 50.74207, "RF - 50KMH - 0375"
4.52704, 50.75478, "RF - 50KMH - 0409"
4.71248, 50.78802, "RF - 50KMH - 0104"
4.41854, 50.79365, "RF - 50KMH - 0366"
4.4175, 50.79401, "RF - 50KMH - 0385"
4.41753, 50.79762, "RF - 50KMH - 0389"
4.42278, 50.80083, "RF - 50KMH - 0461"
4.94226, 50.81205, "RF - 50KMH - 0073"
4.94311, 50.81225, "RF - 50KMH - 0072"
4.43721, 50.81251, "RF - 50KMH - 0418"
4.92565, 50.81927, "RF - 50KMH - 0089"
4.47583, 50.81944, "RF - 50KMH - 0402"
4.42423, 50.84276, "RF - 50KMH - 0349"
4.42433, 50.84328, "RF - 50KMH - 0198"
4.94801, 50.84561, "RF - 50KMH - 0106"
4.4405, 50.84758, "RF - 50KMH - 0372"
4.4392, 50.84766, "RF - 50KMH - 0408"
4.4205, 50.8607, "RF - 50KMH - 0421"
4.69579, 50.86289, "RF - 50KMH - 0268"
4.43336, 50.86369, "RF - 50KMH - 0361"
4.43411, 50.86407, "RF - 50KMH - 0267"
4.4494, 50.86746, "RF - 50KMH - 0274"
4.45015, 50.86779, "RF - 50KMH - 0307"
4.67103, 50.87411, "RF - 50KMH - 0293"
4.67154, 50.87441, "RF - 50KMH - 0266"
4.68348, 50.87692, "RF - 50KMH - 0275"
4.68353, 50.87723, "RF - 50KMH - 0273"
4.68407, 50.87698, "RF - 50KMH - 0250"
4.68766, 50.87374, "RF - 50KMH - 0035"
4.6899, 50.87222, "RF - 50KMH - 0237"
4.69041, 50.87177, "RF - 50KMH - 0397"
4.69058, 50.87242, "RF - 50KMH - 0047"
4.69152, 50.87246, "RF - 50KMH - 0246"
4.69803, 50.86868, "RF - 50KMH - 0236"
4.69838, 50.86834, "RF - 50KMH - 0054"
4.69905, 50.86882, "RF - 50KMH - 0370"
4.7036, 50.868, "RF - 50KMH - 0170"
4.70413, 50.86873, "RF - 50KMH - 0168"
4.70774, 50.86892, "RF - 50KMH - 0403"
4.70796, 50.86949, "RF - 50KMH - 0214"
4.71097, 50.87085, "RF - 50KMH - 0185"
4.71126, 50.87106, "RF - 50KMH - 0187"
4.71374, 50.8737, "RF - 50KMH - 0376"
4.71428, 50.87336, "RF - 50KMH - 0200"
4.71452, 50.87407, "RF - 50KMH - 0181"
4.71489, 50.87367, "RF - 50KMH - 0165"
4.723, 50.87159, "RF - 50KMH - 0199"
4.72334, 50.8717, "RF - 50KMH - 0183"
4.73954, 50.86787, "RF - 50KMH - 0169"
4.74045, 50.86776, "RF - 50KMH - 0364"
5.63861, 49.72167, "RF - 50KMH - 0456"
5.73893, 49.83793, "RF - 50KMH - 0453"
5.20623, 50.16721, "RF - 50KMH - 0412"
5.21231, 50.53831, "RF - 50KMH - 0328"
5.22171, 50.54364, "RF - 50KMH - 0224"
5.30893, 50.54381, "RF - 50KMH - 0118"
5.0627, 50.55035, "RF - 50KMH - 0373"
5.35741, 50.55444, "RF - 50KMH - 0334"
5.33245, 50.55581, "RF - 50KMH - 0423"
5.26724, 50.5615, "RF - 50KMH - 0303"
5.35761, 50.56567, "RF - 50KMH - 0117"
5.26374, 50.57261, "RF - 50KMH - 0424"
5.34639, 50.5745, "RF - 50KMH - 0360"
5.41412, 50.58573, "RF - 50KMH - 0115"
5.33057, 50.60781, "RF - 50KMH - 0146"
5.26519, 50.61079, "RF - 50KMH - 0148"
5.53026, 50.6168, "RF - 50KMH - 0371"
5.01859, 50.62316, "RF - 50KMH - 0075"
5.46957, 50.62537, "RF - 50KMH - 0445"
5.53149, 50.62714, "RF - 50KMH - 0444"
5.50178, 50.62855, "RF - 50KMH - 0321"
5.46502, 50.62886, "RF - 50KMH - 0128"
5.08274, 50.63258, "RF - 50KMH - 0433"
5.51158, 50.63342, "RF - 50KMH - 0446"
5.50805, 50.64632, "RF - 50KMH - 0426"
5.51921, 50.6466, "RF - 50KMH - 0419"
5.49065, 50.64752, "RF - 50KMH - 0441"
5.50029, 50.64831, "RF - 50KMH - 0427"
5.442, 50.65371, "RF - 50KMH - 0425"
5.49441, 50.65955, "RF - 50KMH - 0432"
4.9535, 50.81743, "RF - 50KMH - 0060"
4.95768, 50.86589, "RF - 50KMH - 0164"
4.98119, 50.74356, "RF - 50KMH - 0410"
5.05611, 50.80272, "RF - 50KMH - 0330"
5.05731, 50.80284, "RF - 50KMH - 0331"
5.06132, 50.66892, "RF - 50KMH - 0252"
5.06575, 50.80383, "RF - 50KMH - 0144"
5.06641, 50.66201, "RF - 50KMH - 0451"
5.07273, 50.67598, "RF - 50KMH - 0220"
5.07488, 50.66767, "RF - 50KMH - 0119"
5.11687, 50.80922, "RF - 50KMH - 0227"
5.13015, 50.74635, "RF - 50KMH - 0255"
5.13023, 50.74676, "RF - 50KMH - 0150"
5.26073, 50.6613, "RF - 50KMH - 0462"
5.28213, 50.6942, "RF - 50KMH - 0452"
5.35875, 50.72521, "RF - 50KMH - 0463"
5.39386, 50.71085, "RF - 50KMH - 0041"
5.39403, 50.71078, "RF - 50KMH - 0454"
5.45377, 50.70158, "RF - 50KMH - 0422"
5.45388, 50.70157, "RF - 50KMH - 0097"
5.46299, 50.71221, "RF - 50KMH - 0457"
5.46657, 50.6692, "RF - 50KMH - 0437"
5.46689, 50.66944, "RF - 50KMH - 0473"
5.47798, 50.66694, "RF - 50KMH - 0474"
5.47802, 50.66706, "RF - 50KMH - 0442"
5.4923, 50.69983, "RF - 50KMH - 0475"
5.49272, 50.70012, "RF - 50KMH - 0192"
5.49398, 50.65956, "RF - 50KMH - 0472"
5.49455, 50.6704, "RF - 50KMH - 0468"
5.50161, 50.68068, "RF - 50KMH - 0476"
5.50181, 50.68064, "RF - 50KMH - 0415"
4.50773, 50.87802, "RF - 50KMH - 0109"
4.50729, 50.87805, "RF - 50KMH - 0056"
4.5079, 50.87833, "RF - 50KMH - 0325"
4.50743, 50.87836, "RF - 50KMH - 0139"
4.45485, 50.96171, "RF - 50KMH - 0102"
4.45465, 50.96228, "RF - 50KMH - 0090"
4.46443, 50.98493, "RF - 50KMH - 0243"
4.46498, 50.98541, "RF - 50KMH - 0092"
4.51373, 51.09063, "RF - 50KMH - 0107"
4.51445, 51.0911, "RF - 50KMH - 0240"
4.49434, 51.11843, "RF - 50KMH - 0136"
4.49387, 51.11876, "RF - 50KMH - 0123"
4.45485, 51.17537, "RF - 50KMH - 0121"
4.45533, 51.17556, "RF - 50KMH - 0137"
4.42461, 51.19061, "RF - 50KMH - 0125"
4.42351, 51.19096, "RF - 50KMH - 0124"
4.42244, 51.19221, "RF - 50KMH - 0338"
4.42267, 51.19231, "RF - 50KMH - 0113"
4.42164, 51.19268, "RF - 50KMH - 0143"
4.43976, 51.20818, "RF - 50KMH - 0062"
4.4409, 51.20828, "RF - 50KMH - 0077"
4.43976, 51.20834, "RF - 50KMH - 0063"
4.441, 51.20842, "RF - 50KMH - 0037"
4.41727, 51.21008, "RF - 50KMH - 0127"
4.41832, 51.2103, "RF - 50KMH - 0112"
4.47586, 51.21033, "RF - 50KMH - 0064"
4.42163, 51.21043, "RF - 50KMH - 0116"
4.42493, 51.21054, "RF - 50KMH - 0126"
4.42619, 51.21056, "RF - 50KMH - 0142"
4.42224, 51.21064, "RF - 50KMH - 0140"
4.41505, 51.22474, "RF - 50KMH - 0269"
4.41531, 51.21818, "RF - 50KMH - 0110"
4.41535, 51.21781, "RF - 50KMH - 0141"
4.41546, 51.22434, "RF - 50KMH - 0020"
4.41608, 51.22196, "RF - 50KMH - 0018"
4.41647, 51.22165, "RF - 50KMH - 0108"
4.4196, 51.24451, "RF - 50KMH - 0270"
4.4196, 51.24469, "RF - 50KMH - 0091"
4.42074, 51.24475, "RF - 50KMH - 0038"
4.42075, 51.2449, "RF - 50KMH - 0021"
4.42899, 51.24367, "RF - 50KMH - 0051"
4.42971, 51.24367, "RF - 50KMH - 0052"
4.43957, 51.25484, "RF - 50KMH - 0071"
4.44034, 51.25523, "RF - 50KMH - 0004"
4.455, 51.25431, "RF - 50KMH - 0087"
4.45593, 51.25433, "RF - 50KMH - 0046"
4.4564, 51.25107, "RF - 50KMH - 0076"
4.45653, 51.25162, "RF - 50KMH - 0078"
4.47426, 51.21893, "RF - 50KMH - 0057"
4.47515, 51.21912, "RF - 50KMH - 0050"
4.48185, 51.21759, "RF - 50KMH - 0088"
4.48534, 51.2496, "RF - 50KMH - 0086"
4.48549, 51.25188, "RF - 50KMH - 0374"
4.48593, 51.24983, "RF - 50KMH - 0053"
4.48637, 51.25233, "RF - 50KMH - 0101"
4.48998, 51.24998, "RF - 50KMH - 0103"
4.49014, 51.25011, "RF - 50KMH - 0074"
4.49538, 51.25599, "RF - 50KMH - 0036"
4.49732, 51.2573, "RF - 50KMH - 0061"
4.59048, 51.38903, "RF - 50KMH - 0105"
4.7155, 50.8774, "RF - 50KMH - 0182"
4.67944, 50.88391, "RF - 50KMH - 0111"
4.73544, 50.88505, "RF - 50KMH - 0204"
4.736, 50.88529, "RF - 50KMH - 0167"
4.71186, 50.88559, "RF - 50KMH - 0260"
4.74914, 50.88765, "RF - 50KMH - 0319"
4.69225, 50.88846, "RF - 50KMH - 0138"
4.74903, 50.94602, "RF - 50KMH - 0188"
4.75603, 50.95112, "RF - 50KMH - 0166"
4.70066, 50.96939, "RF - 50KMH - 0262"
4.70294, 50.97214, "RF - 50KMH - 0392"
4.71262, 50.97458, "RF - 50KMH - 0352"
4.84257, 50.99218, "RF - 50KMH - 0299"
4.843, 50.9922, "RF - 50KMH - 0348"
4.84269, 50.9926, "RF - 50KMH - 0301"
4.68416, 50.9946, "RF - 50KMH - 0055"
4.70617, 50.99711, "RF - 50KMH - 0287"
4.98967, 51.06673, "RF - 50KMH - 0259"
4.97855, 51.06807, "RF - 50KMH - 0258"
4.91404, 51.08969, "RF - 50KMH - 0013"
4.9147, 51.09006, "RF - 50KMH - 0223"
4.94481, 51.09691, "RF - 50KMH - 0226"
4.9442, 51.09697, "RF - 50KMH - 0288"
4.94446, 51.09744, "RF - 50KMH - 0280"
4.9957, 51.09777, "RF - 50KMH - 0256"
4.98099, 51.20382, "RF - 50KMH - 0201"
4.98043, 51.20423, "RF - 50KMH - 0253"
4.97913, 51.20564, "RF - 50KMH - 0314"
4.59071, 51.38946, "RF - 50KMH - 0059"
4.59071, 51.38946, "RF - 50KMH - 0434"
5.01159, 51.12609, "RF - 50KMH - 0219"
5.01534, 51.38918, "RF - 50KMH - 0234"
5.06742, 51.31751, "RF - 50KMH - 0384"
5.08213, 51.1369, "RF - 50KMH - 0329"
5.09451, 51.32925, "RF - 50KMH - 0147"
5.10151, 51.23697, "RF - 50KMH - 0323"
5.10655, 51.20303, "RF - 50KMH - 0396"
5.11998, 51.18755, "RF - 50KMH - 0395"
5.12029, 51.18796, "RF - 50KMH - 0285"
5.12877, 51.19563, "RF - 50KMH - 0213"
5.13802, 51.16907, "RF - 50KMH - 0278"
5.14408, 51.21212, "RF - 50KMH - 0215"
5.16722, 51.17048, "RF - 50KMH - 0383"
5.16803, 51.17031, "RF - 50KMH - 0390"
5.23378, 51.08849, "RF - 50KMH - 0286"
5.25699, 50.91837, "RF - 50KMH - 0400"
5.27207, 50.95233, "RF - 50KMH - 0211"
5.27468, 50.95146, "RF - 50KMH - 0310"
5.34214, 50.933, "RF - 50KMH - 0356"
5.48448, 50.97807, "RF - 50KMH - 0149"
5.49604, 51.00265, "RF - 50KMH - 0282"
5.50738, 50.95715, "RF - 50KMH - 0393"
5.52222, 50.99665, "RF - 50KMH - 0283"
5.57179, 50.93204, "RF - 50KMH - 0228"
5.57253, 50.93189, "RF - 50KMH - 0225"
5.65667, 50.89208, "RF - 50KMH - 0284"
5.65771, 50.89184, "RF - 50KMH - 0309"
5.67308, 50.88261, "RF - 50KMH - 0145"
5.67329, 50.88214, "RF - 50KMH - 0120"
5.69921, 51.09201, "RF - 50KMH - 0335"
5.69973, 51.09158, "RF - 50KMH - 0369"
