;lon,lat,descr
3.13942, 50.92283, "[WV][ROESELARE-014]Rijksweg ( N50.92283 E3.13942 ) "
3.14021, 50.92291, "[WV][ROESELARE-016]Rijksweg ( N50.92291 E3.14021 ) "
3.15771, 50.92176, "[WV][OEKENE-002]Rijksweg ( N50.92176 E3.15771 ) "
3.15869, 50.92196, "[WV][OEKENE-001]Rijksweg ( N50.92196 E3.15869 ) "
3.16422, 50.97572, "[WV][BEVEREN-ROESELARE-002]R32 ( N50.97572 E3.16422 ) "
3.16565, 50.97565, "[WV][BEVEREN-ROESELARE-001]R32 ( N50.97565 E3.16565 ) "
3.27976, 50.99154, "[WV][PITTEM-001]Ringlaan R. Depaepe ( N50.99154 E3.27976 ) "
3.31017, 51.31506, "[WV][WESTKAPELLE-001]Natienlaan ( N51.31506 E3.31017 ) "
3.31154, 51.31463, "[WV][WESTKAPELLE-005]Natienlaan ( N51.31463 E3.31154 ) "
3.35026, 50.84537, "[WV][DEERLIJK-002]Ringlaan ( N50.84537 E3.35026 ) "
3.35105, 50.84549, "[WV][DEERLIJK-001]Ringlaan ( N50.84549 E3.35105 ) "
3.33471, 50.85357, "[WV][HARELBEKE-004]Ringlaan ( N50.85357 E3.33471 ) "
3.33364, 50.8544, "[WV][HARELBEKE-005]Ringlaan ( N50.8544 E3.33364 ) "
3.4393, 50.87324, "[WV][WAREGEM-005]Expresweg ( N50.87324 E3.4393 ) "
3.42324, 50.87829, "[WV][WAREGEM-008]Expresweg ( N50.87829 E3.42324 ) "
3.42402, 50.8784, "[WV][WAREGEM-009]Expresweg ( N50.8784 E3.42402 ) "
3.41703, 50.88154, "[WV][WAREGEM-006]Expresweg ( N50.88154 E3.41703 ) "
3.41615, 50.88182, "[WV][WAREGEM-007]Expresweg ( N50.88182 E3.41615 ) "
3.61707, 50.90917, "[OV][OUWEGEM-002]Gentsesteenweg ( N50.90917 E3.61707 ) "
3.61711, 50.90964, "[OV][OUWEGEM-003]Gentsesteenweg ( N50.90964 E3.61711 ) "
3.64605, 50.95621, "[OV][EKE-002]Nieuwe Steenweg ( N50.95621 E3.64605 ) "
3.64588, 50.95681, "[OV][EKE-001]Nieuwe Steenweg ( N50.95681 E3.64588 ) "
3.43576, 51.1043, "[OV][AALTER-001]Knokkeweg ( N51.1043 E3.43576 ) "
3.43535, 51.10467, "[OV][AALTER-002]Aalterweg ( N51.10467 E3.43535 ) "
3.72665, 51.11079, "[OV][EVERGEM-003]Burgemeester J. Parijslaan ( N51.11079 E3.72665 ) "
3.43377, 51.11094, "[OV][AALTERBRUG-001]Aalterweg ( N51.11094 E3.43377 ) "
3.72666, 51.11116, "[OV][EVERGEM-002]Burgemeester J. Parijslaan ( N51.11116 E3.72666 ) "
3.43333, 51.11127, "[OV][AALTERBRUG-002]Aalterweg ( N51.11127 E3.43333 ) "
3.42404, 51.13519, "[OV][KNESSELARE-002]Knokseweg ( N51.13519 E3.42404 ) "
3.4236, 51.13592, "[OV][KNESSELARE-001]Knokseweg ( N51.13592 E3.4236 ) "
3.45379, 51.19314, "[OV][MALDEGEM-004]Aalterbaan ( N51.19314 E3.45379 ) "
3.45383, 51.19376, "[OV][MALDEGEM-003]Aalterbaan ( N51.19376 E3.45383 ) "
3.6827, 51.20855, "[OV][BASSEVELDE-002]E34/N49 ( N51.20855 E3.6827 ) "
3.68121, 51.20871, "[OV][BASSEVELDE-001]E34/N49 ( N51.20871 E3.68121 ) "
3.62439, 51.21038, "[OV][KAPRIJKE-001]E34 - Expresseweg ( N51.21038 E3.62439 ) "
3.62546, 51.21078, "[OV][KAPRIJKE-002]E34 Expresseweg ( N51.21078 E3.62546 ) "
3.51778, 51.21267, "[OV][SINT-LAUREINS-001]E34 ( N51.21267 E3.51778 ) "
3.51842, 51.2127, "[OV][SINT-LAUREINS-002]E34 ( N51.2127 E3.51842 ) "
3.446, 51.22167, "[OV][MALDEGEM-002]E34/N49 ( N51.22167 E3.446 ) "
3.44732, 51.22185, "[OV][MALDEGEM-001]E34/N49 ( N51.22185 E3.44732 ) "
3.35453, 51.27596, "[WV][LAPSCHEURE-002]E34 - Natienlaan ( N51.27596 E3.35453 ) "
3.35369, 51.27607, "[WV][LAPSCHEURE-001]E34 - Natienlaan ( N51.27607 E3.35369 ) "
4.01804, 50.92989, "[OV][B-AALST-019]Siesegemlaan ( N50.92989 E4.01804 ) "
4.01731, 50.9301, "[OV][B-AALST-001]Siesegemlaan ( N50.9301 E4.01731 ) "
4.0462, 51.07617, "[OV][ZELE-002]Omleidingsbaan-Oost ( N51.07617 E4.0462 ) "
4.04554, 51.0764, "[OV][ZELE-001]Omleidingsbaan-Oost ( N51.0764 E4.04554 ) "
3.75654, 51.08718, "[OV][GENT-010]John Kennedylaan ( N51.08718 E3.75654 ) "
3.75643, 51.08777, "[OV][GENT-012]John Kennedylaan ( N51.08777 E3.75643 ) "
3.97318, 51.09867, "[OV][HILLARE-003]Koningin Fabiolalaan ( N51.09867 E3.97318 ) "
3.97286, 51.09914, "[OV][HILLARE-002]Koningin Fabiolalaan ( N51.09914 E3.97286 ) "
3.75848, 51.10293, "[OV][OOSTAKKER-001]John Kennedylaan ( N51.10293 E3.75848 ) "
3.75835, 51.10378, "[OV][OOSTAKKER-002]John Kennedylaan ( N51.10378 E3.75835 ) "
3.73424, 51.13009, "[OV][WIPPELGEM-002]Burgemeester J. Parijslaan ( N51.13009 E3.73424 ) "
3.73435, 51.13059, "[OV][WIPPELGEM-001]Burgemeester J. Parijslaan ( N51.13059 E3.73435 ) "
4.18856, 51.13478, "[OV][TEMSE-003]Gewestweg ( N51.13478 E4.18856 ) "
4.18862, 51.13494, "[OV][TEMSE-006]Gewestweg ( N51.13494 E4.18862 ) "
4.1894, 51.13497, "[OV][TEMSE-002]Gewestweg ( N51.13497 E4.1894 ) "
3.79444, 51.13806, "[OV][SINT-KRUIS-WINKEL-004]John Kennedylaan ( N51.13806 E3.79444 ) "
3.79425, 51.13869, "[OV][SINT-KRUIS-WINKEL-002]John Kennedylaan ( N51.13869 E3.79425 ) "
4.1323, 51.14429, "[OV][SINT-NIKLAAS-018]N41 ( N51.14429 E4.1323 ) "
4.13155, 51.14437, "[OV][SINT-NIKLAAS-019]N41 ( N51.14437 E4.13155 ) "
4.16292, 51.14827, "[OV][SINT-NIKLAAS-024]Prins Alexanderlaan ( N51.14827 E4.16292 ) "
4.16212, 51.14851, "[OV][SINT-NIKLAAS-023]Prins Alexanderlaan ( N51.14851 E4.16212 ) "
3.81407, 51.15653, "[OV][SINT-KRUIS-WINKEL-001]John Kennedylaan ( N51.15653 E3.81407 ) "
3.74711, 51.15689, "[OV][KLUIZEN-001]Jacques Paryslaan ( N51.15689 E3.74711 ) "
3.81424, 51.15689, "[OV][SINT-KRUIS-WINKEL-003]John Kennedylaan ( N51.15689 E3.81424 ) "
3.74683, 51.15723, "[OV][KLUIZEN-002]Jacques Paryslaan ( N51.15723 E3.74683 ) "
3.75766, 51.17718, "[OV][ERTVELDE-003]Burgemeester J. Parijslaan ( N51.17718 E3.75766 ) "
3.7576, 51.17751, "[OV][ERTVELDE-004]Jacques Paryslaan ( N51.17751 E3.7576 ) "
3.83054, 51.19242, "[OV][ZELZATE-002]Pres. John F. Kennedylaan ( N51.19242 E3.83054 ) "
3.82996, 51.19297, "[OV][ZELZATE-001]Pres. John F. Kennedylaan ( N51.19297 E3.82996 ) "
3.75763, 51.19909, "[OV][ERTVELDE-002]Expressweg ( N51.19909 E3.75763 ) "
3.75811, 51.19924, "[OV][ERTVELDE-001]Expressweg ( N51.19924 E3.75811 ) "
3.93759, 51.19946, "[OV][KRUISSTRAAT-002]E34/N49 ( N51.19946 E3.93759 ) "
3.9385, 51.19985, "[OV][KRUISSTRAAT-001]Expressweg ( N51.19985 E3.9385 ) "
4.25019, 50.72137, "[VB][ESSENBEEK-001]E429 / N203A ( N50.72137 E4.25019 ) "
4.25031, 50.72158, "[VB][ESSENBEEK-002]E429 / N203A ( N50.72158 E4.25031 ) "
4.4437, 50.90436, "[VB][MACHELEN-014]Haachtsesteenweg ( N50.90436 E4.4437 ) "
4.31611, 50.99667, "[VB][LONDERZEEL-001]A12 ( N50.99667 E4.31611 ) "
4.32972, 51.04028, "[AW][BREENDONK-001]A12 ( N51.04028 E4.32972 ) "
4.33039, 51.04191, "[AW][BREENDONK-002]A12 ( N51.04191 E4.33039 ) "
4.29647, 51.07871, "[AW][PUURS-001]Rijksweg ( N51.07871 E4.29647 ) "
4.29559, 51.07873, "[AW][PUURS-002]Rijksweg ( N51.07873 E4.29559 ) "
4.28875, 51.08253, "[AW][PUURS-003]Rijksweg ( N51.08253 E4.28875 ) "
4.28874, 51.08254, "[AW][PUURS-005]Rijksweg ( N51.08254 E4.28874 ) "
4.28786, 51.08256, "[AW][PUURS-006]Rijksweg ( N51.08256 E4.28786 ) "
4.28783, 51.08257, "[AW][PUURS-004]Rijksweg ( N51.08257 E4.28783 ) "
4.27499, 51.08885, "[AW][BORNEM-008]Rijksweg ( N51.08885 E4.27499 ) "
4.27588, 51.08892, "[AW][BORNEM-001]Rijksweg ( N51.08892 E4.27588 ) "
4.26724, 51.09219, "[AW][BORNEM-006]Rijksweg ( N51.09219 E4.26724 ) "
4.26813, 51.09224, "[AW][BORNEM-002]Rijksweg ( N51.09224 E4.26813 ) "
4.24739, 51.10077, "[AW][BORNEM-005]Rijksweg ( N51.10077 E4.24739 ) "
4.24833, 51.10077, "[AW][BORNEM-003]Rijksweg ( N51.10077 E4.24833 ) "
4.23619, 51.10601, "[AW][BORNEM-004]Rijksweg ( N51.10601 E4.23619 ) "
4.23497, 51.10607, "[AW][BORNEM-007]Rijksweg ( N51.10607 E4.23497 ) "
4.37444, 51.12361, "[AW][AARTSELAAR-002]A12 ( N51.12361 E4.37444 ) "
4.3744, 51.12463, "[AW][AARTSELAAR-001]A12 ( N51.12463 E4.3744 ) "
4.37667, 51.1325, "[AW][WILRIJK-001]A12 ( N51.1325 E4.37667 ) "
4.37667, 51.13361, "[AW][WILRIJK-005]A12 ( N51.13361 E4.37667 ) "
4.21112, 51.13373, "[OV][TEMSE-004]gewestweg ( N51.13373 E4.21112 ) "
4.21193, 51.13399, "[OV][TEMSE-001]Gewestweg ( N51.13399 E4.21193 ) "
4.1895, 51.13481, "[OV][TEMSE-005]Gewestweg ( N51.13481 E4.1895 ) "
4.37819, 51.13787, "[AW][AARTSELAAR-003]Boomsesteenweg ( N51.13787 E4.37819 ) "
4.37806, 51.13833, "[AW][WILRIJK-003]A12 ( N51.13833 E4.37806 ) "
4.37917, 51.14194, "[AW][WILRIJK-004]A12 ( N51.14194 E4.37917 ) "
4.37917, 51.14278, "[AW][WILRIJK-006]A12 ( N51.14278 E4.37917 ) "
4.38208, 51.15203, "[AW][WILRIJK-011]A12 ( N51.15203 E4.38208 ) "
4.38217, 51.15267, "[AW][WILRIJK-010]A12 ( N51.15267 E4.38217 ) "
4.47659, 50.81959, "[VB][TERVUREN-002]Sint Jansbergsesteenweg ( N50.81959 E4.47659 ) "
4.47729, 50.81969, "[VB][TERVUREN-001]St. Jansbergsteenweg ( N50.81969 E4.47729 ) "
4.47712, 50.82038, "[VB][TERVUREN-003]Sint Jansbergsesteenweg ( N50.82038 E4.47712 ) "
4.67827, 50.86772, "[VB][LEUVEN-027]Koning Boudewijnlaan ( N50.86772 E4.67827 ) "
4.67891, 50.86798, "[VB][LEUVEN-018]Koning Boudewijnlaan ( N50.86798 E4.67891 ) "
4.44379, 50.90475, "[VB][MACHELEN-015]Nieuwe Haachtsesteenweg ( N50.90475 E4.44379 ) "
4.46258, 50.90968, "[VB][MACHELEN-016]Nieuwe Haachtsesteenweg ( N50.90968 E4.46258 ) "
4.46144, 50.90987, "[VB][MACHELEN-013]Nieuwe Haachtsesteenweg ( N50.90987 E4.46144 ) "
4.58251, 50.9505, "[VB][KAMPENHOUT-003]Haachtsesteenweg ( N50.9505 E4.58251 ) "
4.82618, 50.97771, "[VB][AARSCHOT-021]Ring Aarschot ( N50.97771 E4.82618 ) "
4.81094, 50.98278, "[VB][AARSCHOT-009]Westelijke Ring ( N50.98278 E4.81094 ) "
4.8106, 50.98367, "[VB][AARSCHOT-010]Westelijke Ring ( N50.98367 E4.8106 ) "
4.44891, 51.04195, "[AW][MECHELEN-011]Ring Mechelen ( N51.04195 E4.44891 ) "
4.44923, 51.04235, "[AW][MECHELEN-012]Ring Mechelen ( N51.04235 E4.44923 ) "
4.4664, 51.04966, "[AW][MECHELEN-001]Ring ( N51.04966 E4.4664 ) "
4.46669, 51.04991, "[AW][MECHELEN-002]R6 ( N51.04991 E4.46669 ) "
4.57696, 51.12301, "[AW][LIER-001]Ring ( N51.12301 E4.57696 ) "
4.5785, 51.12331, "[AW][LIER-013]Ring ( N51.12331 E4.5785 ) "
4.57844, 51.12349, "[AW][LIER-012]Ring ( N51.12349 E4.57844 ) "
4.55341, 51.12507, "[AW][LIER-007]Ring ( N51.12507 E4.55341 ) "
4.55362, 51.1252, "[AW][LIER-009]Ring ( N51.1252 E4.55362 ) "
4.55235, 51.12551, "[AW][LIER-006]Ring ( N51.12551 E4.55235 ) "
4.55016, 51.14156, "[AW][LIER-005]Ring ( N51.14156 E4.55016 ) "
4.54987, 51.14157, "[AW][LIER-003]Ring  ( N51.14157 E4.54987 ) "
4.54997, 51.14264, "[AW][LIER-002]Ring  ( N51.14264 E4.54997 ) "
4.56675, 51.14856, "[AW][LIER-015]Ring rond Lier ( N51.14856 E4.56675 ) "
4.56682, 51.14893, "[AW][LIER-014]Ring rond Lier ( N51.14893 E4.56682 ) "
4.50248, 51.23128, "[AW][WIJNEGEM-001]Houtlaan ( N51.23128 E4.50248 ) "
4.50339, 51.232, "[AW][WIJNEGEM-002]Houtlaan ( N51.232 E4.50339 ) "
4.53416, 51.23322, "[AW][WIJNEGEM-003]Houtlaan ( N51.23322 E4.53416 ) "
4.53504, 51.23362, "[AW][WIJNEGEM-004]Houtlaan ( N51.23362 E4.53504 ) "
4.78058, 51.30171, "[AW][VLIMMEREN-001]Antwerpseweg ( N51.30171 E4.78058 ) "
4.78113, 51.30187, "[AW][VLIMMEREN-002]Antwerpseweg ( N51.30187 E4.78113 ) "
4.93999, 50.79195, "[VB][BOST-004]Zuidelijke Ring ( N50.79195 E4.93999 ) "
4.94041, 50.79209, "[VB][BOST-007]Oostelijke Ring ( N50.79209 E4.94041 ) "
4.93118, 50.7985, "[VB][TIENEN-013]Invalsweg ( N50.7985 E4.93118 ) "
4.92352, 50.79862, "[VB][TIENEN-015]Zuidelijke Ring ( N50.79862 E4.92352 ) "
4.9232, 50.79871, "[VB][TIENEN-001]Zuidelijke Ring ( N50.79871 E4.9232 ) "
4.93117, 50.79883, "[VB][TIENEN-014]Invalsweg ( N50.79883 E4.93117 ) "
4.9355, 50.80144, "[VB][TIENEN-012]Invalsweg ( N50.80144 E4.9355 ) "
4.93619, 50.80173, "[VB][TIENEN-007]Moespikvest ( N50.80173 E4.93619 ) "
5.19719, 50.81584, "[BL][SINT-TRUIDEN-006]Noord Oostelijke Omleiding ( N50.81584 E5.19719 ) "
5.20634, 50.81871, "[BL][SINT-TRUIDEN-007]N80 ( N50.81871 E5.20634 ) "
5.22787, 50.82733, "[BL][SINT-TRUIDEN-005]N80 ( N50.82733 E5.22787 ) "
5.24437, 50.85303, "[BL][KORTENBOS-001]N80 ( N50.85303 E5.24437 ) "
5.24475, 50.8539, "[BL][KORTENBOS-002]Expresweg Hasselt-St.Truiden ( N50.8539 E5.24475 ) "
4.82731, 50.97715, "[VB][AARSCHOT-006]Steenweg Op Sint-Joris Winge  ( N50.97715 E4.82731 ) "
5.21778, 51.05069, "[BL][BERINGEN-002]Kasteletsingel ( N51.05069 E5.21778 ) "
4.9648, 51.16472, "[AW][GEEL-001]Ring ( N51.16472 E4.9648 ) "
5.10783, 51.17441, "[AW][HEIDEHUIZEN-007]Zuiderring ( N51.17441 E5.10783 ) "
5.10776, 51.17452, "[AW][HEIDEHUIZEN-008]Zuiderring ( N51.17452 E5.10776 ) "
5.10844, 51.17474, "[AW][HEIDEHUIZEN-006]Zuiderring ( N51.17474 E5.10844 ) "
5.10839, 51.17486, "[AW][HEIDEHUIZEN-005]Zuiderring ( N51.17486 E5.10839 ) "
5.12462, 51.17936, "[AW][HEIDEHUIZEN-002]Zuiderring ( N51.17936 E5.12462 ) "
5.12462, 51.18001, "[AW][HEIDEHUIZEN-004]Zuiderring ( N51.18001 E5.12462 ) "
4.98424, 51.18219, "[AW][GEEL-012]Westelijke Ring ( N51.18219 E4.98424 ) "
5.14401, 51.1994, "[AW][MOL-006]Zuid ring ( N51.1994 E5.14401 ) "
5.14389, 51.19988, "[AW][MOL-007]Zuid ring ( N51.19988 E5.14389 ) "
5.18182, 51.20438, "[AW][RAUW-001]Zuiderring ( N51.20438 E5.18182 ) "
5.18252, 51.20445, "[AW][RAUW-003]Zuiderring ( N51.20445 E5.18252 ) "
5.18182, 51.20451, "[AW][RAUW-002]Zuiderring ( N51.20451 E5.18182 ) "
5.18254, 51.20459, "[AW][RAUW-004]Zuiderring ( N51.20459 E5.18254 ) "
5.21719, 51.20882, "[AW][BANKEI-002]Zuiderring ( N51.20882 E5.21719 ) "
5.21868, 51.2095, "[AW][BANKEI-001]Zuiderring ( N51.2095 E5.21868 ) "
4.84084, 51.30818, "[AW][BEERSE-003]Antwerpseweg ( N51.30818 E4.84084 ) "
4.84157, 51.30844, "[AW][BEERSE-006]Antwerpseweg ( N51.30844 E4.84157 ) "
5.26875, 50.8636, "[BL][SINT-JORIS-002]N80 ( N50.8636 E5.26875 ) "
5.27022, 50.86404, "[BL][SINT-JORIS-001]Expresweg ( N50.86404 E5.27022 ) "
5.30664, 50.88867, "[BL][DEKOLMEN-001]N80 ( N50.88867 E5.30664 ) "
5.30725, 50.8894, "[BL][DEKOLMEN-002]Expressweg ( N50.8894 E5.30725 ) "
5.31482, 50.92819, "[BL][HASSELT-042]Kruising Hendrik van Veldekesingel ( N50.92819 E5.31482 ) "
5.31521, 50.92811, "[BL][HASSELT-041]Kruising Hendrik van Veldekesingel ( N50.92811 E5.31521 ) "
5.3153, 50.89416, "[BL][SINT-LAMBRECHTS-HERK-002]N80 ( N50.89416 E5.3153 ) "
5.3155, 50.89408, "[BL][SINT-LAMBRECHTS-HERK-001]N80 ( N50.89408 E5.3155 ) "
5.31581, 50.89471, "[BL][SINT-LAMBRECHTS-HERK-003]N80 ( N50.89471 E5.31581 ) "
5.31599, 50.89463, "[BL][SINT-LAMBRECHTS-HERK-004]N80 ( N50.89463 E5.31599 ) "
5.31685, 50.93623, "[BL][HASSELT-019]Hendrik van Veldekesingel ( N50.93623 E5.31685 ) "
5.31764, 50.92476, "[BL][HASSELT-029]Hendrik Van Veldekesingel ( N50.92476 E5.31764 ) "
5.31815, 50.92455, "[BL][HASSELT-030]Boerenkrijgsingel ( N50.92455 E5.31815 ) "
5.32277, 50.91974, "[BL][HASSELT-032]Boerenkrijgsingel ( N50.91974 E5.32277 ) "
5.32323, 50.91968, "[BL][HASSELT-031]Boerenkrijgsingel ( N50.91968 E5.32323 ) "
5.32555, 50.9174, "[BL][HASSELT-015]Boerenkrijgsingel ( N50.9174 E5.32555 ) "
5.32691, 50.91718, "[BL][HASSELT-016]Prins Bisschopsingel ( N50.91718 E5.32691 ) "
5.34182, 50.91406, "[BL][HASSELT-046]Prins Bisschopssingel ( N50.91406 E5.34182 ) "
5.34193, 50.91388, "[BL][HASSELT-043]Prins Bisschopssingel ( N50.91388 E5.34193 ) "
5.34257, 50.94, "[BL][HASSELT-017]Gouverneur Verwilghensingel ( N50.94 E5.34257 ) "
5.34298, 50.91446, "[BL][HASSELT-044]Gouverneur Roppesingel ( N50.91446 E5.34298 ) "
5.34302, 50.91426, "[BL][HASSELT-045]Gouverneur Roppesingel ( N50.91426 E5.34302 ) "
5.34712, 50.91584, "[BL][HASSELT-021]Prins Bisschopsingel ( N50.91584 E5.34712 ) "
5.34811, 50.9165, "[BL][HASSELT-022]Gouverneur Roppesingel ( N50.9165 E5.34811 ) "
5.34944, 50.93853, "[BL][HASSELT-035]Gouverneur Verwillighensingel ( N50.93853 E5.34944 ) "
5.3499, 50.93864, "[BL][HASSELT-034]Gouverneur Verwillighensingel ( N50.93864 E5.3499 ) "
5.35363, 50.91913, "[BL][HASSELT-023]Gouverneur Roppesingel ( N50.91913 E5.35363 ) "
5.35365, 50.91941, "[BL][HASSELT-024]Gouverneur Roppesingel ( N50.91941 E5.35365 ) "
5.3605, 50.9321, "[BL][HASSELT-025]Gouverneur Verwilghensingel ( N50.9321 E5.3605 ) "
5.36051, 50.9312, "[BL][HASSELT-026]Gouverneur Verwilghensingel ( N50.9312 E5.36051 ) "
5.46764, 50.93246, "[BL][B-ROZENDAAL-005]Boudewijnlaan ( N50.93246 E5.46764 ) "
5.46862, 50.93279, "[BL][B-ROZENDAAL-002]Westerring ( N50.93279 E5.46862 ) "
5.46931, 50.93248, "[BL][B-ROZENDAAL-004]Henry Fordlaan ( N50.93248 E5.46931 ) "
5.34083, 50.94015, "[BL][HASSELT-018]Herckenrodesingel ( N50.94015 E5.34083 ) "
5.52264, 50.94836, "[BL][GENK-009]Oosterring ( N50.94836 E5.52264 ) "
5.52255, 50.94867, "[BL][GENK-010]Oosterring ( N50.94867 E5.52255 ) "
5.48858, 50.96611, "[BL][GENK-011]Europalaan ( N50.96611 E5.48858 ) "
5.48956, 50.96636, "[BL][GENK-012]Europalaan ( N50.96636 E5.48956 ) "
5.3626, 50.97553, "[BL][DONK-001]N74 ( N50.97553 E5.3626 ) "
5.55115, 50.9792, "[BL][GENK-005]Europalaan ( N50.9792 E5.55115 ) "
5.55189, 50.97925, "[BL][GENK-007]Wiemesmeerstraat ( N50.97925 E5.55189 ) "
5.4936, 50.97949, "[BL][GENK-004]Westerring ( N50.97949 E5.4936 ) "
5.55102, 50.97972, "[BL][GENK-008]Wiemesmeerstraat ( N50.97972 E5.55102 ) "
5.55188, 50.97979, "[BL][GENK-006]Europalaan ( N50.97979 E5.55188 ) "
5.4943, 50.98043, "[BL][GENK-015]Westerring ( N50.98043 E5.4943 ) "
5.35956, 50.98515, "[BL][ZONHOVEN-002]N74 ( N50.98515 E5.35956 ) "
5.57267, 50.98979, "[BL][AS-004]Europalaan ( N50.98979 E5.57267 ) "
5.5733, 50.99058, "[BL][AS-005]Europalaan ( N50.99058 E5.5733 ) "
5.36066, 50.99284, "[BL][ZONHOVEN-003]N74 ( N50.99284 E5.36066 ) "
5.36067, 50.99346, "[BL][ZONHOVEN-005]N74 ( N50.99346 E5.36067 ) "
5.60625, 51.00492, "[BL][AS-001]Steenweg Op Maasmechelen ( N51.00492 E5.60625 ) "
5.60575, 51.00496, "[BL][AS-002]N75 ( N51.00496 E5.60575 ) "
5.60631, 51.00525, "[BL][AS-003]Boslaan ( N51.00525 E5.60631 ) "
5.36194, 51.21444, "[BL][LOMMEL-007]Ringlaan ( N51.21444 E5.36194 ) "
5.36311, 51.21468, "[BL][LOMMEL-008]N71 ( N51.21468 E5.36311 ) "
5.37405, 51.21529, "[BL][OVERPELT-006]Ringlaan ( N51.21529 E5.37405 ) "
5.37393, 51.21544, "[BL][OVERPELT-008]Ringlaan ( N51.21544 E5.37393 ) "
5.37472, 51.21555, "[BL][OVERPELT-005]Ringlaan ( N51.21555 E5.37472 ) "
5.3747, 51.21568, "[BL][OVERPELT-007]Ringlaan ( N51.21568 E5.3747 ) "
5.32368, 51.22187, "[BL][LOMMEL-013]N71 ( N51.22187 E5.32368 ) "
5.31363, 51.22201, "[BL][LOMMEL-010]Ringlaan ( N51.22201 E5.31363 ) "
5.32409, 51.22208, "[BL][LOMMEL-002]Ringlaan ( N51.22208 E5.32409 ) "
5.31401, 51.22226, "[BL][LOMMEL-003]Ringlaan ( N51.22226 E5.31401 ) "
5.29194, 51.22298, "[BL][LOMMEL-011]N71 ( N51.22298 E5.29194 ) "
5.30201, 51.22322, "[BL][LOMMEL-012]N71 ( N51.22322 E5.30201 ) "
5.29225, 51.22326, "[BL][LOMMEL-005]Ringlaan ( N51.22326 E5.29225 ) "
5.30256, 51.22332, "[BL][LOMMEL-004]Ringlaan / Buitensingel ( N51.22332 E5.30256 ) "
