;lon,lat,descr
5.04146, 50.26199, "009 - 120 km/h - E411 -> Bruxelles"
5.0185, 50.3056, "093 - 120 Km/k - A4/E411"
5.02034, 50.31224, "094 - 120 KM/h - A4/E411"
5.01993, 50.32408, "282 - 120 Km/h - E411 Spontin "
5.01337, 50.34031, "010 - 120 km/h - E411 -> Bruxelles"
5.00887, 50.34954, "139 - 120 km/h - A4/E411"
5.00485, 50.35815, "095 - 120 Km/h - E 411 Dir. Bruxelles"
4.99953, 50.36675, "281 - 120 Km/h - E411 Courriere "
4.99297, 50.37442, "280 - 120 Km/h - E411 Sorinne "
4.98623, 50.38209, "096 - 120 Km/h - E411 Direction Arlon"
4.98035, 50.3896, "279 - 120 Km/h - E411 Courriere"
4.97523, 50.39701, "011 - 120 km/h - E411 -> Bruxelles"
4.96944, 50.40362, "068 - 120 Km/h - E 411 Direction Arlon"
4.96005, 50.41102, "098 - 120 Km/h - E 411 Direction Bruxelles"
4.94206, 50.42429, "012 - 120 km/h - E411 -> Luxembourg"
4.91514, 50.46826, "076 - 120 km/h - E411 - Beez --> Bruxelles"
4.7114, 50.49576, "109 - 120 Km/h - E 42"
4.81409, 50.5014, "255 - 120 km/h - A15/E42 - Emines"
5.16478, 50.56256, "111 - 120 Km/h - E 42 Dir Liege"
4.8256, 50.56824, "113 - 120 Km/h - A4/E411  Eghezee vers Bxl"
5.23889, 50.58893, "115 - 120 Km/h - E42 Dir Liege"
4.79941, 50.59263, "114 - 120 Km/h - E 411 dir Namur"
4.79339, 50.59786, "116 - 120 Km/h - E 411 Dir Namur"
4.7883, 50.60194, "118 - 120 Km/h - E 41 Dir Namur"
5.35891, 50.60944, "229 - 120 km/h - A15/E42"
5.38244, 50.61415, "230 - 120 km/h - A15/E42"
4.77102, 50.61547, "119 - 120 Km/h - E 411 Dir Namur"
4.58905, 50.6423, "040 - 120 km:h - N25 - Wavre --> Nivelles"
5.84956, 49.63838, "274 - 120 Km/h - Luxembourg direction Bruxelles"
5.8467, 49.63842, "026 - 120 km/h - E411 vers Luxembourg"
5.83035, 49.64299, "025 - 120 km/h - E411 vers Luxembourg"
5.8196, 49.65045, "022 - 120 km/h - E411"
5.80634, 49.66596, "024 - 120 km/h - E411 vers Luxembourg"
5.77889, 49.67167, "103 - 120 Km/h - Habay Luxembourg via la 411 - sens Luxembourg"
5.72128, 49.69201, "273 - 120 Km/h - E411 entre Fouches et Stockem"
5.71387, 49.69305, "019 - 120 km/h - E411 --> Luxembourg"
5.63506, 49.70272, "028 - 120 km/h - E411 --> Bruxelles"
5.61709, 49.70895, "265 - 120 Km/h - E411 Habay dir Lux"
5.53418, 49.78541, "027 - 120 km/h - E411 --> Bruxelles"
5.51306, 49.82639, "100 - 120 Km/h - radars embarqué dans une poubelle Ludifontaine"
5.51053, 49.84838, "021 - 120 km/h - E411"
5.50988, 49.85583, "257 - 120 km/h - E411 Dir Lux"
5.39802, 49.88539, "023 - 120 km/h - E411"
5.69854, 50.02398, "263 - 120 Km/h - E25 Hemroulle vers Liège"
5.71536, 50.04942, "256 - 120 km/h - E25 Dir Liege"
5.78022, 50.19002, "262 - 120 Km/h - E25 dir Liège"
5.67308, 50.37814, "088 - 120 Km/h - E25 direction liege a hauteur de la sortie 47"
5.51803, 50.38212, "227 - 120 Km/h - Autoroute Verviers Liege"
5.68622, 50.39007, "249 - 120 km/h - Werbomont - Liège (Bande arrêt urgence)"
5.69464, 50.39549, "084 - 120 km/h - Werbomont - Luxembourg (Bande arrêt urgence)"
5.70319, 50.42367, "272 - 120 Km/h - dir Liège à la sortie Harzé"
5.97111, 50.47528, "003 - 120 km/h - E42 - Spa --> Malmedy "
5.66833, 50.52111, "078 - 120 km/h - E 25 - Sprimont --> Bastogne à la sortie de L' AC Restaurant"
5.64167, 50.55351, "157 - 120 km/h - Beaufays --> Liège (Hors bande d'urgence)"
5.63976, 50.55391, "086 - 120 km/h - E25 - Beaufays --> Luxembourg (Bande arrêt urgence)"
5.53419, 50.60845, "106 - 120 Km/h - Quai D' Ougnée"
5.39143, 50.6151, "231 - 120 km/h - A15/E42 - VIADUC HORION  (Lololi from Astel)"
5.41898, 50.62103, "232 - 120 km/h - A15/E42 - FLEMALLE (Lololi from Astel)"
5.43568, 50.62798, "233 - 120 km/h - A15/E42"
5.48589, 50.6322, "264 - 120 Km/h - A 604 Grace-hollogne vers Seraing"
5.75611, 50.63472, "017 - 120 km/h"
5.81115, 50.63473, "248 - 120 Km/h - A3/E40"
5.74816, 50.63544, "070 - 120 Km/h - A3/E40"
5.54082, 50.64661, "158 - 120 km/h - E 25 Liège --> Loncin à Burenville"
4.69537, 50.65196, "120 - 120 Km/h - E 411 Dir Namur"
4.69051, 50.6532, "234 - 120 Km/h - sortie du parking Nil-St-Martin"
4.67806, 50.65546, "121 - 120 Km/h - E 411 Dir Namur"
4.66952, 50.6572, "117 - 120 Km/h - A4/E411 Corroy Le Grand > Namur "
4.67006, 50.6573, "122 - 120 Km/h - E 411 Dir .Wavre"
4.64766, 50.66225, "239 - 120 Km/h - Mobile A4/E411, Corbais Dir Bxl (Samy)"
4.6204, 50.69357, "127 - 120 Km/h - E 411 Namur Bruxelles "
4.99287, 50.72234, "092 - 120 Km/h E 40 Orp Jauche vers Villers le Bouillet"
