;lon,lat,descr
4.43178, 51.19816, "[AW][BERCHEM-024]Binnensingel ( N51.19816 E4.43178 ) "
4.4325, 51.18, "[AW][BERCHEM-014]Grote Steenweg ( N51.18 E4.4325 ) "
4.43339, 51.17983, "[AW][BERCHEM-011]Grote Steenweg ( N51.17983 E4.43339 ) "
2.9147, 51.21432, "[WV][OOSTENDE-015]Elisabethlaan ( N51.21432 E2.9147 ) "
2.91573, 51.21461, "[WV][OOSTENDE-002]Elisabethlaan ( N51.21461 E2.91573 ) "
2.91743, 51.22217, "[WV][OOSTENDE-023]Verenigde Natieslaan ( N51.22217 E2.91743 ) "
2.91791, 51.22152, "[WV][OOSTENDE-024]Verenigde Natieslaan ( N51.22152 E2.91791 ) "
2.92389, 51.2175, "[WV][OOSTENDE-025]Verenigde Natieslaan ( N51.2175 E2.92389 ) "
2.9249, 51.21743, "[WV][OOSTENDE-022]Verenigde Natieslaan ( N51.21743 E2.9249 ) "
2.94059, 51.22261, "[WV][OOSTENDE-004]Tweebruggenstraat ( N51.22261 E2.94059 ) "
2.94103, 51.2236, "[WV][OOSTENDE-011]Dokter Eduard Moreauxlaan ( N51.2236 E2.94103 ) "
2.94104, 51.22719, "[WV][OOSTENDE-014]Dokter Eduard Moreauxlaan ( N51.22719 E2.94104 ) "
2.9414, 51.22658, "[WV][OOSTENDE-008]Dokter Eduard Moreauxlaan ( N51.22658 E2.9414 ) "
3.18908, 51.21453, "[WV][BRUGGE-004]Expresweg ( N51.21453 E3.18908 ) "
3.18992, 51.21325, "[WV][BRUGGE-011]Expresweg ( N51.21325 E3.18992 ) "
3.19226, 51.20628, "[WV][BRUGGE-006]Expresweg ( N51.20628 E3.19226 ) "
3.19278, 51.20558, "[WV][BRUGGE-007]Expresweg ( N51.20558 E3.19278 ) "
3.19864, 51.2416, "[WV][BRUGGE-023]Blankenbergse Steenweg ( N51.2416 E3.19864 ) "
3.21344, 51.20958, "[WV][BRUGGE-002]Bevrijdingslaan ( N51.20958 E3.21344 ) "
3.21407, 51.20955, "[WV][BRUGGE-017]Gulden-Vlieslaan ( N51.20955 E3.21407 ) "
3.21431, 51.20913, "[WV][BRUGGE-005]Hoefijzerlaan ( N51.20913 E3.21431 ) "
3.219, 51.19883, "[WV][BRUGGE-029]Buiten Begijnenvest ( N51.19883 E3.219 ) "
3.21961, 51.19881, "[WV][BRUGGE-028]Buiten Begijnenvest ( N51.19881 E3.21961 ) "
3.23069, 51.19944, "[WV][BRUGGE-001]Buiten Gentpoortvest ( N51.19944 E3.23069 ) "
3.23473, 51.20201, "[WV][BRUGGE-027]Buiten gentpoortvest ( N51.20201 E3.23473 ) "
3.23487, 51.22085, "[WV][BRUGGE-033]Buiten Kruisvest ( N51.22085 E3.23487 ) "
3.23556, 51.20292, "[WV][BRUGGE-012]Buiten boninvest ( N51.20292 E3.23556 ) "
3.24059, 51.21272, "[WV][BRUGGE-032]Buiten Kruisvest ( N51.21272 E3.24059 ) "
3.24161, 51.21106, "[WV][BRUGGE-031]Buiten Kazernevest ( N51.21106 E3.24161 ) "
4.43214, 51.19885, "[AW][BERCHEM-020]Binnensingel ( N51.19885 E4.43214 ) "
4.43471, 51.20105, "[AW][BERCHEM-025]Binnensingel ( N51.20105 E4.43471 ) "
4.43495, 51.2017, "[AW][BERCHEM-030]Binnensingel ( N51.2017 E4.43495 ) "
4.43709, 51.20316, "[AW][BERCHEM-026]Binnensingel ( N51.20316 E4.43709 ) "
4.43718, 51.20373, "[AW][BERCHEM-019]Binnensingel ( N51.20373 E4.43718 ) "
4.44039, 51.20793, "[AW][BORGERHOUT-004]Binnensingel ( N51.20793 E4.44039 ) "
4.4405, 51.20867, "[AW][BERCHEM-027]Noordersingel ( N51.20867 E4.4405 ) "
3.19816, 51.24199, "[WV][BRUGGE-022]Blankenbergse Steenweg ( N51.24199 E3.19816 ) "
4.42033, 51.24448, "[AW][ANTWERPEN-012]Noorderlaan ( N51.24448 E4.42033 ) "
4.42002, 51.24512, "[AW][ANTWERPEN-035]Noorderlaan ( N51.24512 E4.42002 ) "
4.42036, 51.25446, "[AW][MERKSEM-004]Noorderlaan ( N51.25446 E4.42036 ) "
4.42, 51.25473, "[AW][MERKSEM-003]Noorderlaan ( N51.25473 E4.42 ) "
4.42019, 51.26027, "[AW][MERKSEM-015]Noorderlaan  ( N51.26027 E4.42019 ) "
4.41924, 51.26101, "[AW][MERKSEM-014]Noorderlaan  ( N51.26101 E4.41924 ) "
4.40018, 51.26446, "[AW][EKEREN-002]Noorderlaan ( N51.26446 E4.40018 ) "
4.40086, 51.26497, "[AW][EKEREN-001]Noorderlaan ( N51.26497 E4.40086 ) "
3.87591, 51.26564, "[ZL][AXEL-002]Tractaatweg ( N51.26564 E3.87591 ) "
3.87601, 51.26638, "[ZL][AXEL-001]Tractaatweg ( N51.26638 E3.87601 ) "
4.03836, 51.2755, "[ZL][HULST-002]N60 ( N51.2755 E4.03836 ) "
3.82908, 51.29288, "[ZL][TERNEUZEN-002]Hoofdweg ( N51.29288 E3.82908 ) "
3.77912, 51.3032, "[ZL][HOEK-001]N61 ( N51.3032 E3.77912 ) "
