;lon,lat,descr
4.10471, 50.9134, "[VB][HEKELGEM-002]Brussel Baan ( N50.9134 E4.10471 ) "
4.15752, 50.91814, "[VB][MELDERT-001]Gentsesteenweg ( N50.91814 E4.15752 ) "
4.15787, 50.91854, "[VB][MELDERT-002]Gentsesteenweg ( N50.91854 E4.15787 ) "
4.07026, 50.91997, "[OV][EREMBODEGEM-002]Brussel baan ( N50.91997 E4.07026 ) "
4.0698, 50.92097, "[OV][EREMBODEGEM-001]Brussel Baan ( N50.92097 E4.0698 ) "
4.0309, 50.93222, "[OV][B-AALST-004]Leo de Bethunelaan ( N50.93222 E4.0309 ) "
4.03055, 50.93287, "[OV][B-AALST-003]Capucienenlaan ( N50.93287 E4.03055 ) "
4.05551, 50.93302, "[OV][B-AALST-013]Brusselsesteenweg ( N50.93302 E4.05551 ) "
4.05457, 50.93322, "[OV][B-AALST-005]Brusselsesteenweg ( N50.93322 E4.05457 ) "
4.02778, 50.93702, "[OV][B-AALST-006]Capucienenlaan ( N50.93702 E4.02778 ) "
4.02693, 50.93756, "[OV][B-AALST-009]Capucienenstraat ( N50.93756 E4.02693 ) "
4.02463, 50.9382, "[OV][B-AALST-008]Gentsesteenweg ( N50.9382 E4.02463 ) "
4.05396, 50.94202, "[OV][B-AALST-011]Onze Lieve Vrouwplein ( N50.94202 E4.05396 ) "
4.17046, 50.9424, "[VB][MAZENZELE-003]Steenweg ( N50.9424 E4.17046 ) "
4.1702, 50.94267, "[VB][MAZENZELE-001]Steenweg ( N50.94267 E4.1702 ) "
4.05333, 50.94278, "[OV][B-AALST-015]Leopoldlaan ( N50.94278 E4.05333 ) "
4.05076, 50.94589, "[OV][B-AALST-014]Leopoldlaan ( N50.94589 E4.05076 ) "
4.04972, 50.94639, "[OV][B-AALST-010]Leopoldlaan ( N50.94639 E4.04972 ) "
4.0256, 50.9469, "[OV][B-AALST-002]Boudewijnlaan ( N50.9469 E4.0256 ) "
4.02616, 50.94704, "[OV][B-AALST-018]Boudewijnlaan ( N50.94704 E4.02616 ) "
4.05031, 50.98333, "[OV][GIJZEGEM-001]Steenweg op Aalst ( N50.98333 E4.05031 ) "
4.11277, 51.01717, "[OV][SINT-GILLES-BIJ-DENDERMONDE-001]Sint Gillislaan ( N51.01717 E4.11277 ) "
4.1124, 51.01747, "[OV][SINT-GILLIS-BIJ-DENDERMONDE-002]Sint-Gillislaan ( N51.01747 E4.1124 ) "
4.10706, 51.0322, "[OV][DENDERMONDE-003]Leopold II laan ( N51.0322 E4.10706 ) "
4.10649, 51.03244, "[OV][DENDERMONDE-008]Noordlaan ( N51.03244 E4.10649 ) "
4.10793, 51.03279, "[OV][DENDERMONDE-002]Mechelsesteenweg ( N51.03279 E4.10793 ) "
4.1071, 51.03294, "[OV][DENDERMONDE-001]Martelarenlaan ( N51.03294 E4.1071 ) "
4.0875, 51.03324, "[OV][DENDERMONDE-006]Noordlaan ( N51.03324 E4.0875 ) "
4.08811, 51.03355, "[OV][DENDERMONDE-007]Noordlaan ( N51.03355 E4.08811 ) "
4.26921, 51.13032, "[OV][STEENDORP-001]Kapelstraat ( N51.13032 E4.26921 ) "
4.2697, 51.13073, "[OV][STEENDORP-002]Kapelstraat ( N51.13073 E4.2697 ) "
4.14773, 51.15385, "[OV][SINT-NIKLAAS-010]Prinses Josephine Charlottelaan ( N51.15385 E4.14773 ) "
4.14842, 51.15404, "[OV][SINT-NIKLAAS-011]Koningin Astridlaan ( N51.15404 E4.14842 ) "
4.15955, 51.15818, "[OV][SINT-NIKLAAS-003]Prins Boudewijnlaan ( N51.15818 E4.15955 ) "
4.14902, 51.15994, "[OV][SINT-NIKLAAS-007]Parklaan ( N51.15994 E4.14902 ) "
4.14824, 51.16007, "[OV][SINT-NIKLAAS-009]Parklaan ( N51.16007 E4.14824 ) "
4.14178, 51.17625, "[OV][SINT-NIKLAAS-006]Heistraat ( N51.17625 E4.14178 ) "
4.38131, 50.78089, "[BG][UKKEL-005]Waterloosesteenweg, kruising Prins van Oranjelaan ( N50.78089 E4.38131 ) "
4.38068, 50.78119, "[BG][UKKEL-006]Waterloosesteenweg, kruising Prins van Oranjelaan ( N50.78119 E4.38068 ) "
4.41853, 50.79366, "[BG][WATERMAAL-BOSVOORDE-001]Vorsterielaan ( N50.79366 E4.41853 ) "
4.4175, 50.794, "[BG][WATERMAAL-BOSVOORDE-003]Dennebosstraat ( N50.794 E4.4175 ) "
4.40758, 50.79524, "[BG][WATERMAAL-BOSVOORDE-004]Terhulpsesteenweg ( N50.79524 E4.40758 ) "
4.41721, 50.79738, "[BG][WATERMAAL-BOSVOORDE-002]Delleurlaan ( N50.79738 E4.41721 ) "
4.38368, 50.80941, "[BG][ELSENE-004]Franklin Rooseveltlaan ( N50.80941 E4.38368 ) "
4.38279, 50.80968, "[BG][ELSENE-003]Franklin Rooseveltlaan ( N50.80968 E4.38279 ) "
4.34601, 50.81017, "[BG][UKKEL-003]Brugmannlaan  ( N50.81017 E4.34601 ) "
4.34573, 50.81059, "[BG][UKKEL-004]Brugmannlaan  ( N50.81059 E4.34573 ) "
4.47581, 50.81943, "[VB][TERVUREN-004]Tervuursesteenweg ( N50.81943 E4.47581 ) "
4.38846, 50.82178, "[BG][ELSENE-002]Generaal Jacqueslaan ( N50.82178 E4.38846 ) "
4.38864, 50.8223, "[BG][ELSENE-001]Generaal Jacqueslaan ( N50.8223 E4.38864 ) "
4.36804, 50.8234, "[BG][BRUSSEL-005]Louizalaan ( N50.8234 E4.36804 ) "
4.36748, 50.82359, "[BG][BRUSSEL-006]Louizalaan ( N50.82359 E4.36748 ) "
4.30922, 50.8236, "[BG][ANDERLECHT-003]Industrielaan ( N50.8236 E4.30922 ) "
4.30866, 50.8239, "[BG][ANDERLECHT-002]Paapsemlaan ( N50.8239 E4.30866 ) "
4.30933, 50.82421, "[BG][ANDERLECHT-001]Industrielaan ( N50.82421 E4.30933 ) "
4.39693, 50.826, "[BG][ETTERBEEK-005]Generaal Jacqueslaan ( N50.826 E4.39693 ) "
4.39708, 50.82649, "[BG][ETTERBEEK-004]Louis Schmidtlaan ( N50.82649 E4.39708 ) "
4.40105, 50.82801, "[BG][ETTERBEEK-001]Louis Schmidtlaan ( N50.82801 E4.40105 ) "
4.40124, 50.82862, "[BG][ETTERBEEK-002]Louis Schmidtlaan ( N50.82862 E4.40124 ) "
4.40444, 50.83205, "[BG][ETTERBEEK-003]Sint-Michielslaan ( N50.83205 E4.40444 ) "
4.42378, 50.8427, "[BG][SINT-LAMBRECHTS-WOLUWE-006]Avenue de Broqueville ( N50.8427 E4.42378 ) "
4.42458, 50.84324, "[BG][SINT-LAMBRECHTS-WOLUWE-003]Paul Hymanslaan ( N50.84324 E4.42458 ) "
4.29835, 50.84683, "[BG][ANDERLECHT-007]Ninoofse Steenweg ( N50.84683 E4.29835 ) "
4.29954, 50.84709, "[BG][ANDERLECHT-004]Ninoofse Steenweg ( N50.84709 E4.29954 ) "
4.30278, 50.87121, "[BG][GANSHOREN-002]Keizer Karellaan ( N50.87121 E4.30278 ) "
4.31133, 50.85895, "[BG][SINT-JANS-MOLENBEEK-006]Steenweg op Gent ( N50.85895 E4.31133 ) "
4.31175, 50.85913, "[BG][SINT-JANS-MOLENBEEK-005]Louis Mettewielaan ( N50.85913 E4.31175 ) "
4.31193, 50.85869, "[BG][SINT-JANS-MOLENBEEK-004]Louis Mettewielaan ( N50.85869 E4.31193 ) "
4.31239, 50.85886, "[BG][SINT-JANS-MOLENBEEK-007]Steenweg op Gent ( N50.85886 E4.31239 ) "
4.31661, 50.86235, "[BG][KOEKELBERG-001]Louis Mettewielaan ( N50.86235 E4.31661 ) "
4.3173, 50.86335, "[BG][KOEKELBERG-002]Emile Bossaertlaan ( N50.86335 E4.3173 ) "
4.31733, 50.87769, "[BG][GANSHOREN-001]Wereldtentoonstellinglaan ( N50.87769 E4.31733 ) "
4.32446, 50.87183, "[BG][JETTE-003]Lakense Laan ( N50.87183 E4.32446 ) "
4.37771, 50.87351, "[BG][SCHAARBEEK-004]Lambermontlaan ( N50.87351 E4.37771 ) "
4.38029, 50.87232, "[BG][SCHAARBEEK-003]Lambermontlaan ( N50.87232 E4.38029 ) "
4.38346, 50.85134, "[BG][SCHAARBEEK-005]Leuvensesteenweg ( N50.85134 E4.38346 ) "
4.38531, 50.8664, "[BG][SCHAARBEEK-006]Lambermontlaan ( N50.8664 E4.38531 ) "
4.38556, 50.86591, "[BG][SCHAARBEEK-008]Lambermontlaan ( N50.86591 E4.38556 ) "
4.3874, 50.85216, "[BG][SCHAARBEEK-001]Leuvensesteenweg ( N50.85216 E4.3874 ) "
4.38774, 50.85245, "[BG][SCHAARBEEK-002]Leuvensesteenweg ( N50.85245 E4.38774 ) "
4.41108, 50.87612, "[BG][EVERE-002]Leopold III laan ( N50.87612 E4.41108 ) "
4.41242, 50.87693, "[BG][EVERE-001]Leopold III laan ( N50.87693 E4.41242 ) "
4.42094, 50.86069, "[BG][EVERE-005]Leuvensesteenweg ( N50.86069 E4.42094 ) "
4.421, 50.86104, "[BG][EVERE-006]Cicerolaan ( N50.86104 E4.421 ) "
4.42188, 50.86104, "[BG][EVERE-007]Leuvensesteenweg ( N50.86104 E4.42188 ) "
4.43339, 50.86372, "[VB][SINT-STEVENS-WOLUWE-004]Leuvensesteenweg ( N50.86372 E4.43339 ) "
4.43401, 50.86403, "[VB][SINT-STEVENS-WOLUWE-003]Leuvensesteenweg ( N50.86403 E4.43401 ) "
4.43911, 50.84783, "[BG][SINT-LAMBRECHTS-WOLUWE-002]Paul Hymanslaan ( N50.84783 E4.43911 ) "
4.44037, 50.84746, "[BG][SINT-LAMBRECHTS-WOLUWE-001]Emile Vanderveldelaan ( N50.84746 E4.44037 ) "
4.44943, 50.8675, "[VB][SINT-STEVENS-WOLUWE-005]Leuvensesteenweg ( N50.8675 E4.44943 ) "
4.45002, 50.86777, "[VB][SINT-STEVENS-WOLUWE-006]Leuvensesteenweg ( N50.86777 E4.45002 ) "
4.50774, 50.87801, "[VB][NOSSEGEM-002]Mechelsesteenweg ( N50.87801 E4.50774 ) "
4.50725, 50.87805, "[VB][NOSSEGEM-001]Leuvensesteenweg ( N50.87805 E4.50725 ) "
4.5079, 50.87836, "[VB][NOSSEGEM-004]Leuvensesteenweg ( N50.87836 E4.5079 ) "
4.5074, 50.87838, "[VB][NOSSEGEM-003]Mechelsesteenweg ( N50.87838 E4.5074 ) "
4.35537, 50.88083, "[BG][LAKEN-001]Koninklijk Parklaan ( N50.88083 E4.35537 ) "
4.35507, 50.88093, "[BG][LAKEN-002]Koninklijk Parklaan ( N50.88093 E4.35507 ) "
4.36877, 50.89154, "[BG][NEDER-OVER-HEEMBEEK-001]Vuurkruisenlaan ( N50.89154 E4.36877 ) "
4.3158, 50.90351, "[VB][WEMMEL-001]J. Bogemansstraat ( N50.90351 E4.3158 ) "
4.38227, 50.92967, "[VB][GRIMBERGEN-004]Vilvoordsesteenweg ( N50.92967 E4.38227 ) "
4.38159, 50.92972, "[VB][GRIMBERGEN-003]Vilvoordsesteenweg ( N50.92972 E4.38159 ) "
4.45472, 50.96215, "[VB][EPPEGEM-001]Brusselsesteenweg ( N50.96215 E4.45472 ) "
4.46447, 50.98492, "[VB][ZEMST-001]Brusselsesteenweg ( N50.98492 E4.46447 ) "
4.46518, 50.98525, "[VB][ZEMST-002]Brusselsesteenweg ( N50.98525 E4.46518 ) "
4.37265, 51.0001, "[AW][BOOM-001]Beukenlaan ( N51.0001 E4.37265 ) "
4.47234, 51.02136, "[AW][MECHELEN-014]Brusselsepoortstraat ( N51.02136 E4.47234 ) "
4.51407, 51.09086, "[AW][DUFFEL-001]Kattelijnsesteenweg ( N51.09086 E4.51407 ) "
4.37294, 51.10032, "[AW][BOOM-002]Beukenlaan ( N51.10032 E4.37294 ) "
4.39104, 51.1837, "[AW][WILRIJK-007]Jan van Ryswijcklaan ( N51.1837 E4.39104 ) "
4.39128, 51.18468, "[AW][ANTWERPEN-018]Jan van Ryswijcklaan ( N51.18468 E4.39128 ) "
4.39629, 51.18963, "[AW][ANTWERPEN-020]Jan van Rijswycklaan ( N51.18963 E4.39629 ) "
4.39669, 51.19024, "[AW][ANTWERPEN-021]Jan van Rijswycklaan ( N51.19024 E4.39669 ) "
4.42266, 51.19229, "[AW][BERCHEM-012]Grote steenweg ( N51.19229 E4.42266 ) "
4.42165, 51.19266, "[AW][BERCHEM-003]Grote Steenweg ( N51.19266 E4.42165 ) "
4.40232, 51.19404, "[AW][ANTWERPEN-009]Jan van Rijswycklaan ( N51.19404 E4.40232 ) "
4.4027, 51.19461, "[AW][ANTWERPEN-022]Jan van Rijswycklaan ( N51.19461 E4.4027 ) "
4.41067, 51.19733, "[AW][ANTWERPEN-052]Generaal Lemansstraat ( N51.19733 E4.41067 ) "
4.41032, 51.19764, "[AW][ANTWERPEN-053]Kon. Elisabetlei ( N51.19764 E4.41032 ) "
4.38465, 51.20805, "[AW][ANTWERPEN-045]Ledeganckaai ( N51.20805 E4.38465 ) "
4.38479, 51.2084, "[AW][ANTWERPEN-044]De Gerlachekaai ( N51.2084 E4.38479 ) "
4.39121, 51.21355, "[AW][ANTWERPEN-047]Sint Michielskaai ( N51.21355 E4.39121 ) "
4.39125, 51.2133, "[AW][ANTWERPEN-046]Cockerillkaai ( N51.2133 E4.39125 ) "
4.39532, 51.21847, "[AW][ANTWERPEN-043]Plantinkaai ( N51.21847 E4.39532 ) "
4.39561, 51.21919, "[AW][ANTWERPEN-042]Ernest Van Dijckkaai ( N51.21919 E4.39561 ) "
4.3971, 51.22145, "[AW][ANTWERPEN-048]Ernest Van Dijckkaai ( N51.22145 E4.3971 ) "
4.39711, 51.2211, "[AW][ANTWERPEN-049]Ernest Van Dijckkaai ( N51.2211 E4.39711 ) "
4.41049, 51.19824, "[AW][ANTWERPEN-054]Jan van Rijswijcklaan ( N51.19824 E4.41049 ) "
4.41075, 51.1986, "[AW][ANTWERPEN-055]Koningin Elisabethlei ( N51.1986 E4.41075 ) "
4.41452, 51.22628, "[AW][ANTWERPEN-023]Italielei ( N51.22628 E4.41452 ) "
4.41493, 51.22605, "[AW][ANTWERPEN-007]Italielei ( N51.22605 E4.41493 ) "
4.4152, 51.22471, "[AW][ANTWERPEN-003]Italielei ( N51.22471 E4.4152 ) "
4.41522, 51.21781, "[AW][ANTWERPEN-024]Frankrijklei ( N51.21781 E4.41522 ) "
4.41537, 51.21811, "[AW][ANTWERPEN-030]Frankrijklei ( N51.21811 E4.41537 ) "
4.4155, 51.22448, "[AW][ANTWERPEN-004]Italielei ( N51.22448 E4.4155 ) "
4.4162, 51.22195, "[AW][ANTWERPEN-002]Italielei ( N51.22195 E4.4162 ) "
4.41648, 51.2218, "[AW][ANTWERPEN-005]Italielei ( N51.2218 E4.41648 ) "
4.4179, 51.21008, "[AW][ANTWERPEN-031]Loosplaats ( N51.21008 E4.4179 ) "
4.42144, 51.21055, "[AW][ANTWERPEN-010]Plantin en Moretuslei ( N51.21055 E4.42144 ) "
4.42205, 51.2106, "[AW][ANTWERPEN-011]Plantin en Moretuslei ( N51.2106 E4.42205 ) "
4.42389, 51.20977, "[AW][ANTWERPEN-029]Van den Nestlei ( N51.20977 E4.42389 ) "
4.42507, 51.2106, "[AW][ANTWERPEN-032]Plantin en Moretuslei ( N51.2106 E4.42507 ) "
4.4262, 51.21044, "[AW][ANTWERPEN-028]Plantin en Moretuslei ( N51.21044 E4.4262 ) "
4.43977, 51.2082, "[AW][BERCHEM-016]Plantijn en Moretuslei ( N51.2082 E4.43977 ) "
4.44099, 51.20842, "[AW][BERCHEM-005]Plantin en Moretuslei ( N51.20842 E4.44099 ) "
4.4743, 51.219, "[AW][B-DEURNE-014]Turnhoutsebaan ( N51.219 E4.4743 ) "
4.4752, 51.2191, "[AW][B-DEURNE-013]Turnhoutsebaan ( N51.2191 E4.4752 ) "
3.12083, 51.30969, "[WV][BLANKENBERGE-003]Blankenbergsesteenweg ( N51.30969 E3.12083 ) "
3.12118, 51.31011, "[WV][BLANKENBERGE-004]Waterkasteelstraat ( N51.31011 E3.12118 ) "
3.1428, 51.3038, "[WV][UITKERKE-001]Kerkstraat ( N51.3038 E3.1428 ) "
3.14332, 51.3034, "[WV][UITKERKE-002]Brugsesteenweg ( N51.3034 E3.14332 ) "
3.19217, 51.29404, "[WV][LISSEWEGE-001]Zeebruggelaan ( N51.29404 E3.19217 ) "
3.20561, 51.22994, "[WV][BRUGGE-024]Blankenbergse Steenweg ( N51.22994 E3.20561 ) "
3.20617, 51.22914, "[WV][BRUGGE-025]Blankenbergse Steenweg ( N51.22914 E3.20617 ) "
3.26163, 51.34053, "[WV][DUINBERGEN-001]Elizabetlaan ( N51.34053 E3.26163 ) "
3.56019, 51.45836, "[ZL][VLISSINGEN-003]Sloeweg ( N51.45836 E3.56019 ) "
3.56025, 51.45793, "[ZL][VLISSINGEN-004]Koudekerkseweg ( N51.45793 E3.56025 ) "
3.56284, 51.45455, "[ZL][VLISSINGEN-005]Koudekerkeweg ( N51.45455 E3.56284 ) "
3.58704, 51.45386, "[ZL][VLISSINGEN-006]President Rooseveltlaan ( N51.45386 E3.58704 ) "
3.62538, 51.48371, "[ZL][MIDDELBURG-001]Schroeweg ( N51.48371 E3.62538 ) "
3.94461, 51.80786, "[ZH][OUDDORP-001]Provinciale weg ( N51.80786 E3.94461 ) "
3.94506, 51.80936, "[ZH][OUDDORP-002]Provinciale weg ( N51.80936 E3.94506 ) "
3.98213, 51.81561, "[ZH][GOEDEREEDE-001]Provinciale weg ( N51.81561 E3.98213 ) "
3.98324, 51.81566, "[ZH][GOEDEREEDE-002]Provinciale weg ( N51.81566 E3.98324 ) "
4.00011, 51.64576, "[ZL][NIEUWERKERK-002]N59 ( N51.64576 E4.00011 ) "
4.19644, 51.89038, "[ZH][BRIELLE-004]Groene Kruisweg ( N51.89038 E4.19644 ) "
4.19711, 51.89023, "[ZH][BRIELLE-005]Groene Kruisweg ( N51.89023 E4.19711 ) "
4.22271, 51.99188, "[ZH][NAALDWIJK-001]Burgemeester Elsenweg ( N51.99188 E4.22271 ) "
4.22478, 51.86716, "[ZH][BRIELLE-002]N494 ( N51.86716 E4.22478 ) "
4.22503, 51.86753, "[ZH][BRIELLE-006]N218 ( N51.86753 E4.22503 ) "
4.22641, 51.86654, "[ZH][BRIELLE-007]N218 ( N51.86654 E4.22641 ) "
4.23819, 51.86088, "[ZH][GEERVLIET-002]N218 ( N51.86088 E4.23819 ) "
4.23928, 51.86091, "[ZH][GEERVLIET-003]N218 ( N51.86091 E4.23928 ) "
4.26178, 51.85879, "[ZH][GEERVLIET-001]N218 ( N51.85879 E4.26178 ) "
4.4144, 51.2274, "[AW][ANTWERPEN-008]Italielei ( N51.2274 E4.4144 ) "
4.4141, 51.22757, "[AW][ANTWERPEN-006]Italielei ( N51.22757 E4.4141 ) "
4.41314, 51.23056, "[AW][ANTWERPEN-014]Italielei ( N51.23056 E4.41314 ) "
4.41345, 51.2306, "[AW][ANTWERPEN-040]Italielei ( N51.2306 E4.41345 ) "
4.39658, 51.81711, "[ZH][OUDBEIJERLAND-010]Randweg ( N51.81711 E4.39658 ) "
4.39606, 51.81731, "[ZH][OUDBEIJERLAND-011]Randweg ( N51.81731 E4.39606 ) "
4.41523, 51.81743, "[ZH][OUDBEIJERLAND-007]Langeweg ( N51.81743 E4.41523 ) "
4.41514, 51.81784, "[ZH][OUDBEIJERLAND-001]Langeweg ( N51.81784 E4.41514 ) "
4.41634, 51.82091, "[ZH][OUDBEIJERLAND-008]Koninginneweg ( N51.82091 E4.41634 ) "
4.41663, 51.82169, "[ZH][OUDBEIJERLAND-006]Koninginneweg ( N51.82169 E4.41663 ) "
4.31196, 51.84493, "[ZH][SPIJKENISSE-003]Baljuwlaan ( N51.84493 E4.31196 ) "
4.30157, 51.85693, "[ZH][SPIJKENISSE-005]Groene Kruisweg ( N51.85693 E4.30157 ) "
4.40806, 51.85806, "[ZH][RHOON-004]Groenekruisweg ( N51.85806 E4.40806 ) "
4.40903, 51.85816, "[ZH][RHOON-003]Groenekruisweg ( N51.85816 E4.40903 ) "
4.29305, 51.85896, "[ZH][SPIJKENISSE-004]Groene Kruisweg ( N51.85896 E4.29305 ) "
4.26249, 51.85901, "[ZH][GEERVLIET-004]N218 ( N51.85901 E4.26249 ) "
