;lon,lat,descr
4.94728, 51.14206, "RF - 70KMH - 0027"
4.94799, 51.14261, "RF - 70KMH - 0134"
4.84814, 51.15765, "RF - 70KMH - 0025"
4.84762, 51.15795, "RF - 70KMH - 0015"
4.77051, 51.17671, "RF - 70KMH - 0260"
4.82419, 51.19858, "RF - 70KMH - 0124"
4.93854, 51.20159, "RF - 70KMH - 0120"
4.91824, 51.30512, "RF - 70KMH - 0095"
4.94876, 51.31008, "RF - 70KMH - 0118"
4.85577, 51.31025, "RF - 70KMH - 0132"
4.85643, 51.3105, "RF - 70KMH - 0094"
4.95455, 51.31403, "RF - 70KMH - 0262"
4.92329, 51.31489, "RF - 70KMH - 0017"
4.92229, 51.31539, "RF - 70KMH - 0073"
4.74645, 51.3964, "RF - 70KMH - 0121"
5.03944, 51.06715, "RF - 70KMH - 0210"
5.03894, 51.06757, "RF - 70KMH - 0480"
5.00383, 51.07876, "RF - 70KMH - 0127"
5.03124, 51.08393, "RF - 70KMH - 0241"
5.08036, 51.08493, "RF - 70KMH - 0176"
5.0633, 51.09148, "RF - 70KMH - 0178"
5.1035, 51.10725, "RF - 70KMH - 0183"
4.99985, 51.11311, "RF - 70KMH - 0483"
4.96549, 51.12094, "RF - 70KMH - 0185"
5.01096, 51.13226, "RF - 70KMH - 0452"
4.95772, 51.14648, "RF - 70KMH - 0159"
4.96213, 51.14769, "RF - 70KMH - 0397"
5.151, 51.15066, "RF - 70KMH - 0409"
4.97103, 51.15132, "RF - 70KMH - 0415"
5.01844, 51.16392, "RF - 70KMH - 0353"
4.96501, 51.16411, "RF - 70KMH - 0384"
4.96531, 51.16415, "RF - 70KMH - 0092"
5.02894, 51.16445, "RF - 70KMH - 0249"
4.9649, 51.16476, "RF - 70KMH - 0293"
4.9646, 51.16477, "RF - 70KMH - 0021"
5.00947, 51.18036, "RF - 70KMH - 0148"
4.98502, 51.18202, "RF - 70KMH - 0188"
4.98452, 51.18213, "RF - 70KMH - 0508"
4.98451, 51.18268, "RF - 70KMH - 0142"
5.10024, 51.18565, "RF - 70KMH - 0357"
5.17806, 51.19071, "RF - 70KMH - 0175"
5.07487, 51.19811, "RF - 70KMH - 0174"
5.08581, 51.20022, "RF - 70KMH - 0244"
5.12312, 51.20888, "RF - 70KMH - 0201"
5.12691, 51.23853, "RF - 70KMH - 0205"
5.07774, 51.25772, "RF - 70KMH - 0180"
4.96055, 51.31661, "RF - 70KMH - 0160"
4.96554, 51.32745, "RF - 70KMH - 0182"
5.03389, 51.4416, "RF - 70KMH - 0186"
5.17809, 51.19116, "RF - 70KMH - 0139"
5.20591, 51.18168, "RF - 70KMH - 0128"
5.2191, 51.07897, "RF - 70KMH - 0130"
5.21946, 51.07849, "RF - 70KMH - 0181"
5.37453, 51.0244, "RF - 70KMH - 0246"
5.37467, 51.02383, "RF - 70KMH - 0412"
5.37477, 51.02441, "RF - 70KMH - 0320"
5.37491, 51.02382, "RF - 70KMH - 0462"
5.37634, 51.03145, "RF - 70KMH - 0383"
5.3768, 51.03106, "RF - 70KMH - 0427"
5.37827, 51.03861, "RF - 70KMH - 0129"
5.37843, 51.0381, "RF - 70KMH - 0207"
5.38181, 51.12634, "RF - 70KMH - 0417"
5.3886, 51.12723, "RF - 70KMH - 0247"
5.41022, 51.12905, "RF - 70KMH - 0401"
5.41175, 51.12939, "RF - 70KMH - 0179"
5.42495, 51.21479, "RF - 70KMH - 0351"
5.47853, 51.22136, "RF - 70KMH - 0343"
5.47885, 51.22128, "RF - 70KMH - 0269"
5.50279, 51.13531, "RF - 70KMH - 0492"
5.50826, 51.00288, "RF - 70KMH - 0248"
5.50845, 51.00235, "RF - 70KMH - 0341"
5.5085, 51.0029, "RF - 70KMH - 0381"
5.5112, 51.13616, "RF - 70KMH - 0418"
5.51248, 51.01127, "RF - 70KMH - 0321"
5.51284, 51.0108, "RF - 70KMH - 0496"
5.53914, 50.9854, "RF - 70KMH - 0420"
5.53929, 50.98593, "RF - 70KMH - 0352"
5.53985, 50.98572, "RF - 70KMH - 0499"
5.53999, 50.98625, "RF - 70KMH - 0266"
5.56497, 51.19856, "RF - 70KMH - 0291"
