    38.6281550   269.7791550   -31.629
   -14.6212170   305.0211140    -2.966
    46.8743190   102.4487290   -43.572
   -23.6174460   133.8747120    15.868
    38.6254730   359.9995000    50.065
     -.4667440      .0023000    17.330
